Date,AIG,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
2015-08-20,61.709999,75.481987,107.553375,127.523621,70.117546,24.644535,71.372437,68.088829,23.055016,113.6315,138.882538,25.563425,91.663673,37.056496,61.851646,92.21096,134.721466,52.159454,42.977001,54.052399,31.482758,68.252525,99.299286,114.613472,90.090889,41.755821,63.903801,96.413033,40.087334,29.93829,21.327955,11.281977,53.769474,49.372463,96.824966,41.766205
2015-08-21,59.73,73.82399,100.975098,122.581642,68.823639,24.125029,68.237953,65.860886,22.505871,109.502525,135.416367,24.662716,89.344971,36.124371,59.656731,89.779968,133.537292,51.078709,40.539185,51.438824,30.562418,66.340958,96.697014,111.255142,87.448898,41.061073,62.138802,95.275581,39.123478,29.435652,20.619387,11.331476,52.088272,48.659801,93.277977,40.214272
2015-08-24,56.939999,71.543045,98.454544,118.374908,66.823181,22.958424,64.959373,62.747272,21.846895,106.090004,130.521881,24.374859,86.78318,35.073452,56.514435,85.842316,130.238541,49.448437,39.230865,49.994862,29.277592,63.84763,92.798325,105.657951,85.436836,39.849728,59.720112,91.921097,37.039696,28.544994,19.367579,10.9726,48.920204,47.036007,89.881927,38.126865
2015-08-25,56.639999,70.46006,99.046478,116.792725,66.125763,22.438919,63.067871,62.73814,21.297745,104.609978,128.238464,24.022003,84.829109,34.717045,56.195518,84.307938,129.355164,46.865658,38.091969,49.831211,28.55773,63.182739,91.830704,105.227386,83.490608,38.745266,58.926342,92.431976,36.158466,28.042347,19.155012,10.59722,48.473183,46.74733,88.608414,36.919811
2015-08-26,59.16,72.482262,104.727295,120.375893,67.786705,23.40501,65.833054,66.198738,21.975029,109.285713,133.460434,25.349852,88.924232,35.393299,59.009514,87.949806,134.129364,49.84227,40.200336,52.348522,29.550961,65.472916,93.94445,108.557014,86.085579,40.223816,60.541908,95.651527,37.682266,28.827183,19.509293,11.178851,50.805492,48.001255,92.287468,38.126865
2015-08-27,61.110001,73.680222,107.811157,122.730545,69.429306,23.851606,69.931297,68.344482,22.890274,110.916565,135.134354,25.739851,89.962044,35.886776,60.482174,89.964844,135.238342,50.327679,41.320408,54.206429,30.307274,66.008522,95.259674,112.680779,87.693352,41.141243,61.70924,98.485497,40.023079,29.488556,20.926435,11.463479,51.932774,48.452312,94.230751,39.161495
2015-08-28,61,73.459801,108.164406,124.0056,69.695419,23.696665,72.444283,68.545364,23.027561,110.784569,134.624893,26.389849,88.980331,36.051266,60.153873,89.750374,135.529694,50.712357,41.348652,54.148659,29.76054,65.759178,94.348404,112.211945,87.665131,41.034355,60.644642,98.784317,40.390259,29.356287,22.225481,11.56248,51.777287,48.867283,94.353401,39.687878
2015-08-31,60.34,73.526886,107.658401,121.623016,70.14505,23.587296,72.948692,68.700584,22.716375,109.785339,134.543015,26.501276,87.867729,35.932465,60.125736,88.603424,133.58429,49.320217,40.962753,53.787674,29.3596,65.260521,93.521706,110.700203,86.132599,40.980919,60.448524,98.205948,40.169949,29.276915,22.319954,11.574856,51.971649,48.335052,93.645889,39.152416
2015-09-01,58.73,70.920097,102.846413,118.607582,68.731895,22.894625,70.426682,65.815239,21.856045,107.132378,129.803223,25.832706,86.100647,35.411575,57.640038,87.158096,130.163406,48.111248,39.362629,52.285942,28.575953,63.626011,91.586441,107.762878,84.355606,39.992252,59.598717,95.921432,38.242229,28.500902,21.776718,11.471729,49.503281,46.936771,90.523567,37.836449
2015-09-02,59.099998,71.820969,107.257385,121.576485,69.833069,23.37767,70.309601,66.865295,22.487566,110.363304,131.959351,26.556992,87.278694,35.548645,58.690598,89.55455,132.738434,48.523399,40.812145,53.28228,29.131798,64.466354,92.939247,109.293747,85.784729,40.393055,60.177708,98.215591,38.912338,28.941818,22.012907,11.550105,50.290447,47.929092,92.457443,38.099644
2015-09-03,59.450001,72.127647,105.376518,121.939468,68.318947,23.605522,70.489746,67.376625,22.43265,110.476997,133.533157,27.002699,86.614883,35.786243,58.793781,89.526558,133.208374,48.221165,40.943913,53.625763,29.058901,64.577164,93.3526,109.064102,86.414673,40.722622,60.569923,98.311981,39.31625,29.135824,22.603384,11.603729,50.329315,48.344067,92.98555,38.253925
2015-09-04,58.080002,70.996773,104.326286,120.766785,67.080124,23.25919,69.05761,66.162216,21.965876,108.411491,130.731155,26.482704,85.371376,35.201389,57.686935,88.444901,131.422729,47.250328,40.106216,53.064583,28.585062,63.496719,91.840103,107.504539,85.258217,39.920986,59.664085,97.328766,38.627777,28.712545,22.414431,11.289007,49.163158,47.25251,91.117722,37.845524
2015-09-08,59.240002,72.348076,107.228745,124.545425,68.18129,23.970087,69.210732,67.111816,22.844509,110.315926,133.942581,27.392702,87.830338,35.548645,59.244011,90.244576,134.796631,48.25779,41.311001,54.06115,29.64208,64.623344,94.203453,111.073364,87.270256,40.865128,61.98938,100.25914,40.47287,29.224001,22.957666,11.539968,50.193268,48.253849,94.155289,38.970901
2015-09-09,58.529999,71.993484,105.166473,123.45649,66.951645,23.641979,67.481369,65.742195,22.469261,107.985115,131.959351,27.15127,86.222198,35.000343,58.324776,88.985741,132.381332,47.561729,40.539185,53.146828,29.122683,63.238159,93.097397,110.583298,86.358253,40.428684,60.812737,98.234879,40.197495,28.906542,22.603384,11.401939,49.444981,47.829865,93.259109,38.108715
2015-09-10,58.220001,72.175568,107.476982,124.294128,66.456116,23.933632,68.147888,66.216995,22.58824,108.477806,133.005524,27.179127,86.68969,35.110004,58.775013,88.817894,132.306122,48.285275,40.746258,53.398392,29.724091,63.090405,93.674057,112.207253,85.935165,40.491032,59.87888,98.899979,40.169949,28.880091,22.745098,11.431216,49.62962,48.055393,93.910179,37.95443
2015-09-11,58.330002,72.357674,109.042786,125.336494,66.648811,23.714893,68.264984,66.372231,22.835361,109.377922,134.069946,27.364843,86.886024,35.146877,58.681217,90.832047,132.757233,48.118992,40.925087,54.09502,30.043026,63.182739,94.0522,114.061844,86.809547,40.731514,60.373814,100.712196,40.188309,28.853638,22.792334,11.355928,49.658768,47.950539,93.976219,37.791065
2015-09-14,58,72.012657,110.093018,125.113121,66.777306,23.423241,68.246971,66.189606,22.670614,108.705193,132.505157,27.290554,87.250664,35.119221,58.512375,90.421745,132.334335,48.349934,40.510948,54.128876,29.806099,62.850304,93.853691,113.197006,86.339439,40.660271,60.028282,100.075996,39.545734,28.703724,22.154623,11.30992,49.542156,47.822884,93.598885,37.664013
2015-09-15,58.650002,73.316055,111.019135,126.853531,68.438255,23.678434,69.50795,66.527443,23.155689,110.079056,134.2155,27.606268,88.260414,35.487926,59.637981,91.559357,134.956421,49.46769,41.395714,55.072224,30.225266,64.133904,95.347313,115.339867,87.138618,41.301563,60.065639,99.700058,40.032261,28.977093,22.745098,11.339199,50.533394,49.336441,94.636414,37.300983
2015-09-16,58.900002,74.101906,111.143257,127.691147,69.41095,23.760462,71.174286,67.8423,23.732296,111.632942,135.016098,27.643412,88.456749,36.087074,60.163258,92.025597,135.520264,49.763298,41.696911,55.913986,30.234377,64.734146,96.339935,116.416107,88.323296,41.141243,60.411175,100.210953,41.289864,29.047638,23.288334,11.908039,51.106758,50.47617,95.240311,37.400814
2015-09-17,58.43,73.852737,108.765907,127.92382,67.96106,23.587296,71.525558,67.988403,23.409096,111.718216,134.770493,27.587696,88.671799,36.299076,58.765636,91.233002,134.345535,49.846436,41.649849,55.764023,30.50774,64.863441,96.1036,118.443657,87.730949,40.286171,60.205727,100.442284,40.592213,28.906542,23.500906,11.531602,50.193268,49.865269,94.834503,37.128551
2015-09-18,57.779999,72.788925,108.317177,126.658073,65.942238,23.27742,70.02137,66.363091,22.901205,109.074722,131.468048,26.946985,87.316109,35.930374,57.161655,90.496353,131.215988,48.155945,40.925087,55.657589,29.933674,64.586411,94.212898,117.68454,85.624893,39.698315,59.150463,99.131332,39.756863,28.703724,23.548143,11.100787,48.87162,49.281734,92.485565,36.68383
2015-09-21,58.029999,73.546043,109.997543,126.592941,66.217537,23.27742,70.336624,67.011383,23.168999,110.458046,133.260254,27.076986,87.073013,36.123943,57.640038,91.288956,131.610687,47.093609,41.518074,56.388081,29.541847,65.242058,95.025902,119.097092,86.07618,39.903172,59.505337,99.680786,40.408611,28.712545,23.382809,11.058961,49.279774,49.956448,92.202568,36.611229
2015-09-22,57.279999,72.558922,108.269432,124.703621,65.777061,22.912849,69.580017,66.417885,23.187469,109.719009,131.395279,26.621988,87.17585,35.755238,57.133518,90.636215,129.712311,46.87191,41.320408,56.102657,29.396051,64.817276,93.570076,118.126564,82.926491,39.57362,59.38393,98.793953,40.023079,28.45681,22.438051,10.72853,48.959087,49.418503,90.598892,35.912399
2015-09-23,57.099998,72.482262,109.14782,122.544411,64.418945,23.040451,68.562218,66.016129,23.215174,110.069588,130.694794,26.686989,86.942116,35.727589,56.88026,90.804047,129.373947,47.13979,41.292171,55.841415,29.724091,64.881905,93.664597,118.462875,81.76062,39.172798,59.505337,97.907135,39.086754,28.395082,21.729479,10.661606,48.706409,49.600857,89.231026,35.631054
2015-09-24,56.900002,71.58139,109.79705,120.757492,60.381287,23.158932,69.25576,66.40876,23.002785,110.230644,131.37709,26.445562,86.465286,36.087074,56.486301,90.720131,129.298767,46.733341,41.329826,55.531815,29.796988,65.897697,93.456619,116.358452,81.62899,39.270782,59.608051,96.991386,39.004143,28.315718,21.682241,10.565408,47.744339,49.792336,88.315994,35.331558
2015-09-25,57.540001,71.974304,109.520172,121.930145,59.628819,23.724009,69.985336,66.865295,23.012018,110.60965,132.295914,26.751987,85.081535,36.520302,57.658798,90.99987,131.159576,45.818813,41.358063,60.471085,29.058901,67.107422,94.449242,111.822891,82.080299,39.386566,59.561356,96.682938,38.84808,28.509722,21.422434,10.460841,49.124287,49.956448,88.221657,35.122826
2015-09-28,55.66,70.28756,107.352875,119.249756,58.536812,23.386786,68.246971,66.290047,22.448721,108.108276,129.657623,26.705559,85.427483,36.43734,56.261181,89.479942,130.050629,44.728767,40.746258,59.087505,28.083893,66.276329,93.664597,108.296295,81.638405,38.959038,59.449295,94.938202,37.105022,28.130531,22.65062,10.276802,47.64716,49.810574,86.400993,34.015591
2015-09-29,55.720001,70.057549,104.125801,119.826782,59.013985,23.368559,68.679298,66.627884,22.688814,106.980766,129.612167,27.15127,86.988869,36.557175,56.12986,90.897308,133.02977,44.941238,40.887444,57.892601,28.266134,66.747276,94.033287,109.756905,82.719643,38.771992,59.561356,95.834663,37.605694,28.280443,22.319954,10.310265,47.618,49.445854,87.278305,33.93391
2015-09-30,56.82,71.044685,105.3097,121.874298,59.97752,23.924517,71.04818,67.887955,23.289049,109.425285,131.886551,27.986979,87.278694,36.981186,57.1898,91.876404,133.236557,45.624825,41.65926,59.48904,28.621511,66.433327,94.090012,111.476967,83.669235,38.754173,60.551239,98.514412,39.311668,28.730183,22.815956,10.7118,48.2108,49.600857,89.325371,34.29694
2015-10-01,56.919998,70.814674,104.622261,121.557846,59.087399,23.639704,70.561798,67.623154,23.261345,110.884422,130.631088,27.856981,87.110405,36.686218,57.6119,92.109512,132.324936,45.606354,41.988697,59.905075,29.01334,66.442535,92.965042,112.053513,83.07692,38.264294,60.018944,98.967468,39.849422,28.686087,21.871195,10.603049,48.482903,49.436737,89.344383,34.805164
2015-10-02,57.189999,71.313034,105.38607,123.372734,60.289516,23.667265,73.453087,69.284973,23.519905,111.623451,131.531754,28.330549,87.820976,37.230061,57.451286,93.051315,134.58049,46.31765,42.892284,60.572681,30.143259,66.876572,94.562683,114.18676,84.402611,38.157406,60.681988,99.285561,41.212353,28.783091,22.485287,10.904203,48.473183,50.020275,91.070709,35.322491
2015-10-05,58.279999,74.082748,105.767975,124.731544,63.482937,24.668716,75.686859,70.13414,24.766544,112.940468,135.589218,28.980543,88.596992,37.801552,58.59446,94.33812,137.512665,47.324554,43.889999,60.117935,30.50774,67.615334,96.292656,114.974716,86.743736,39.19062,61.513126,100.104912,42.936871,29.479738,24.587379,11.368478,49.717079,50.813522,92.806473,36.075764
2015-10-06,57.68,73.708977,106.273994,125.299286,64.987877,25.017841,78.352959,71.120277,25.200562,112.447769,135.352661,29.472685,87.344162,37.755466,58.622799,95.018829,137.014572,46.003571,44.002945,59.595463,29.878998,67.781555,95.545837,111.515388,87.016396,39.244068,61.33569,100.027794,43.650787,29.37392,25.933661,11.711457,49.619904,50.521755,92.646103,36.166523
2015-10-07,57.82,74.247711,105.767975,127.523621,64.584114,25.30266,79.370766,72.316414,25.643812,113.366829,136.544464,30.011257,88.802696,38.271656,58.698376,94.897598,138.659225,47.065907,44.050011,59.068157,30.334616,68.077065,96.585709,111.880539,87.918991,39.564362,61.970718,99.661499,44.030922,29.624365,25.839188,11.715638,49.87257,50.968529,93.853584,36.565853
2015-10-08,58.240002,74.247711,104.545883,129.40361,65.923889,25.642599,80.983055,73.07428,25.883904,114.702797,138.536835,30.19697,88.896194,38.695663,58.698376,95.997932,140.482468,47.130562,44.661816,60.427551,30.15237,68.705017,97.455429,111.544212,88.68998,39.907219,62.456318,100.837509,44.309074,29.874817,26.00452,12.205011,50.193268,51.397064,95.344078,37.291908
2015-10-09,58.189999,74.392014,107.04734,130.017883,65.428352,25.642599,80.676796,72.371201,25.920837,114.958618,138.636871,29.844112,89.167336,38.732536,58.50943,95.820755,140.877197,47.065907,44.341797,60.442062,30.289051,68.778893,97.313622,114.609566,89.667786,39.844063,62.278881,101.753242,43.650787,29.642248,24.233093,12.255202,49.930878,51.798248,95.428993,39.234104
2015-10-12,58.68,74.372749,106.550873,130.929962,64.694221,25.688534,79.929207,72.407722,25.939304,115.498688,137.49971,29.909113,89.747009,38.7141,58.311024,96.268341,141.027557,46.8442,44.238258,61.162872,30.270823,68.640373,98.050995,117.722984,89.724205,39.970379,62.503002,102.514755,43.20575,29.785366,23.807953,12.255202,49.833698,52.390907,95.749718,38.072414
2015-10-13,58.689999,73.689751,106.732285,130.566986,64.391403,25.587473,79.60495,72.279915,25.736153,115.223915,136.116867,29.751255,89.242119,38.391491,58.15041,96.39888,140.13475,45.698727,44.13472,60.862934,30.052134,68.43721,97.663406,119.145142,88.64296,40.024517,62.316238,102.746101,43.122303,29.713812,23.689859,12.225924,49.765671,52.536793,94.164886,38.145016
2015-10-14,58.029999,73.276077,105.223763,124.917694,64.88694,25.55991,80.847923,73.192986,25.486826,113.954285,136.47168,30.456968,88.38195,38.419132,56.676582,95.876694,139.392303,45.76339,43.937054,60.877453,30.106808,68.529541,97.152901,117.300163,86.659126,39.690685,56.059395,101.917122,43.6786,29.758533,23.500906,12.305395,49.28949,52.472969,92.693268,38.217625
2015-10-15,59.189999,73.824432,106.799118,127.867966,64.997055,25.863102,81.712616,74.398254,25.883904,115.413406,136.544464,30.41054,90.831551,38.640354,58.471642,96.659988,140.209915,46.853439,44.247669,62.304569,31.054478,68.584953,99.223221,115.474403,87.608727,40.304218,55.405701,103.999214,44.114368,29.955315,22.910429,12.033522,51.476036,52.764732,92.91967,38.253925
2015-10-16,60,74.276566,106.016205,128.063431,63.941765,25.954979,82.226036,75.311348,26.761166,116.294556,136.817368,30.679823,91.850655,38.732536,58.981808,97.741661,139.74942,47.555496,44.718285,63.117306,31.355175,69.16674,100.111847,115.291832,87.439491,40.331284,54.994801,104.336594,44.151455,30.25943,22.556145,12.071164,51.203934,53.539749,91.532944,38.235775
2015-10-19,60,74.074539,106.67498,128.826614,63.565521,25.954979,81.091125,73.950836,26.770399,116.635658,135.752975,31.19054,91.570175,38.704884,58.783413,97.433914,139.091537,47.481598,44.821823,64.442825,31.437189,69.406837,100.508888,116.012527,86.546295,40.331284,54.957451,105.52224,43.938202,30.080538,22.249098,12.121356,51.369141,54.39682,91.674454,37.67308
2015-10-20,60.27,74.026443,108.622688,129.254715,64.483162,26.184669,81.055107,73.804741,26.576477,116.398788,127.947319,31.051247,91.242943,38.981411,59.066841,96.827812,140.13475,46.548595,44.963005,64.036461,30.981583,68.732704,102.995132,115.71463,89.90284,40.818512,54.864063,105.878883,44.216351,30.18787,22.225481,11.945686,51.349705,54.469769,92.712143,37.609554
2015-10-21,60.23,73.603165,108.613152,131.404633,63.932583,25.982542,80.460625,73.23864,26.641119,116.825172,128.202042,30.986242,91.280342,38.88924,58.63224,95.615616,140.802032,46.733341,44.426506,64.084839,30.489519,68.567703,104.64949,113.494888,92.112343,40.475647,54.761337,106.119881,44.021648,30.053703,21.516907,11.807657,50.348759,54.560947,93.174385,37.391735
2015-10-22,60.75,69.745514,110.274437,136.169769,65.769836,26.653238,82.52327,75.685707,27.315229,117.829506,131.085968,31.942675,93.056763,39.85709,59.699825,103.383102,146.610016,48.045086,45.207737,64.055824,30.371067,69.741692,106.180954,109.362915,93.823517,41.404984,55.004147,109.165932,46.283924,30.375708,21.469673,12.033522,51.029011,55.983318,96.768364,38.744011
2015-10-23,61.279999,71.756104,113.692459,136.532715,66.57711,26.965614,82.180984,75.767876,27.250587,118.066376,131.622726,32.406956,93.786041,39.442295,60.34227,104.986931,146.412659,48.848766,49.763332,63.146339,31.027142,71.772934,106.143127,111.39048,94.603889,41.648602,54.443821,109.011688,46.654793,30.178928,21.587765,12.142268,52.127136,55.664196,97.287193,39.796783
2015-10-26,61.16,71.371307,110.064392,136.532715,66.363686,26.59811,79.95623,74.160866,27.287521,118.445366,130.694794,32.119102,93.440117,39.257942,60.370617,104.60463,147.117508,48.87648,51.062241,63.557526,31.127377,72.201546,106.606346,111.976624,94.237206,41.829052,54.182343,109.426186,46.775322,30.107368,20.713861,11.740735,51.612087,55.983318,96.957024,39.442844
2015-10-27,60.919998,71.198143,109.367401,138.170731,65.31517,26.689987,78.992462,74.042145,27.204414,117.933723,125.418205,32.007679,93.673843,39.276375,60.124977,104.101105,147.296097,49.393791,50.535149,63.286629,31.883692,72.015182,107.21138,114.705666,92.967926,41.657616,53.678062,109.667168,46.997845,29.704868,20.619387,11.48141,51.126194,55.673317,96.645729,39.034431
2015-10-28,63.889999,71.621437,113.873848,137.630951,66.78125,26.9748,80.874962,75.128716,27.139772,117.317841,128.120163,32.23053,93.944969,39.38699,61.88224,105.313309,148.564819,50.899532,50.808102,63.513992,32.302853,71.288406,108.0149,115.09964,93.381615,41.937317,53.827484,110.216614,47.628307,29.892702,21.23348,11.703092,53.186398,56.019791,97.7117,39.869396
2015-10-29,63.490002,71.400162,115.076851,136.979477,66.78125,26.772675,80.965034,75.083069,27.093603,117.13784,127.86544,31.599106,94.777092,39.442295,61.608261,105.014908,148.123108,50.687069,50.224545,63.431755,31.68322,71.763603,108.043274,115.032379,93.127754,41.865147,54.126316,110.891373,47.192547,30.00898,21.139004,11.447949,52.194252,56.101856,97.107971,39.00721
2015-10-30,63.060001,70.476654,114.09346,137.807785,67.727715,26.506231,81.856735,75.548729,26.705761,117.147301,127.437874,31.441248,94.459206,39.036724,60.701279,104.669907,147.747208,50.493073,49.546844,63.388206,30.817558,71.16729,106.719788,113.177795,92.526031,42.298225,53.453938,109.638252,47.906452,29.973204,21.091768,11.27646,51.717636,55.135361,97.428871,38.744011
2015-11-02,63.740002,71.130798,115.697449,138.114899,68.980385,26.432734,85.531639,77.867989,27.149008,117.876884,127.701675,31.673386,95.525055,38.935329,61.920029,104.539368,150.294067,50.908768,50.111588,63.465614,31.947481,71.372269,107.646233,114.052238,93.447441,42.208,53.799461,110.891373,47.832294,30.062651,21.658623,12.737739,52.359615,55.162712,98.277885,39.406536
2015-11-03,60.959999,71.217384,117.024567,137.826385,69.360817,26.28573,88.395905,79.301521,27.324461,119.061234,129.075424,31.859104,95.328728,38.861584,62.146778,104.511383,149.194489,50.908768,50.968117,63.567204,31.865475,71.791565,107.476074,113.062492,94.020958,41.910252,54.266388,111.373344,48.193878,30.080538,22.154623,13.161409,52.680599,52.746494,97.777916,38.825687
2015-11-04,60.799999,71.255859,116.480347,138.772217,69.17524,26.157104,87.161926,78.507141,27.278292,118.795929,128.847977,31.933914,95.310028,38.686447,62.212917,104.809776,149.344864,51.296749,51.203426,63.064079,31.360245,71.800888,107.844765,110.160484,94.331223,41.63055,54.509197,109.165932,47.637577,29.946369,22.225704,13.023257,52.359615,52.910622,97.513596,38.58065
2015-11-05,62,71.121193,115.943382,138.566193,68.869041,26.120358,85.162361,77.43882,27.370634,119.11808,127.265015,31.793638,95.674652,39.018288,62.770321,105.229393,149.420044,50.853336,51.184605,63.789738,31.369434,71.176598,107.740753,111.688354,94.773125,41.684689,54.733326,108.924934,47.850826,29.821146,21.799198,12.940364,52.670868,52.928852,97.730751,38.154095
2015-11-06,61.93,71.477142,116.077629,138.538101,68.516418,26.138731,84.693977,77.12838,27.629198,119.364433,126.952782,31.644032,95.291321,38.677231,64.678757,105.658325,149.673798,50.446884,51.692871,63.75103,31.167347,70.41256,106.91832,110.323845,94.773125,41.305733,54.892078,111.498657,48.064072,29.660147,21.538557,12.903523,54.343891,52.053547,98.108078,38.616951
2015-11-09,61.209999,70.630562,115.607796,136.702652,66.707024,25.890665,83.153755,75.479698,27.472214,117.962143,124.253029,31.185822,94.281563,38.290092,63.667862,105.303978,147.991547,50.105099,50.977528,63.122135,30.910149,70.254166,106.663071,109.795334,93.701294,40.872654,54.621265,112.221611,47.93428,29.373917,20.401207,12.77458,54.188255,52.04443,96.891167,38.217625
2015-11-10,61.349998,70.582458,111.964188,135.9254,67.208084,25.706911,83.973404,75.848122,27.813883,118.682243,124.399963,31.054911,94.851891,38.502094,63.941837,105.574402,148.104309,50.280609,50.365719,62.889923,31.038746,70.598915,107.816399,111.361633,93.379547,40.692192,54.798691,113.185547,47.943542,29.329199,19.785145,13.004835,54.275799,51.78001,96.598717,38.072414
2015-11-11,60.669998,70.139946,111.331352,135.775589,66.725571,25.55991,83.036667,75.175758,28.321772,118.16111,123.98674,30.727623,95.235222,38.750969,63.630062,106.161858,149.476425,49.624737,50.497498,61.641804,30.992815,70.775955,108.128349,110.064392,92.982101,40.89069,53.771458,112.317993,47.93428,29.445473,19.145386,12.820632,53.400387,52.16296,97.410004,38.408207
2015-11-12,59.380001,69.24527,110.957405,133.481262,63.7099,25.569096,80.938004,73.140251,27.850819,117.30838,122.16851,30.297472,93.748627,38.326962,62.35463,104.539368,146.891968,48.987335,50.18689,60.945183,30.671314,69.564674,106.171494,108.411606,93.890541,40.448582,53.183128,112.019173,46.756786,29.239744,18.529322,12.258809,51.999714,51.752663,96.193085,36.904171
2015-11-13,59.310001,68.494896,107.716499,133.528107,64.609962,24.080706,79.87516,71.933685,27.961636,113.698456,120.983955,30.026291,93.384003,38.142605,61.938927,102.543861,146.281082,48.987335,49.735096,58.952049,30.561087,68.912453,105.878433,107.056694,91.297729,39.907219,52.688175,110.698586,47.415066,28.899858,18.932133,12.074603,51.717636,51.31501,95.353493,36.858311
2015-11-16,60.66,68.937424,109.480789,135.241806,65.31517,24.613586,83.376144,74.512611,28.035507,114.494339,122.783783,30.016939,94.636848,38.677231,62.83646,103.560257,148.686981,49.606258,50.610451,59.726086,30.460043,70.161018,106.719788,109.372513,92.575218,40.638062,54.042267,111.739639,47.887917,29.552809,19.642975,12.29565,52.223438,51.76178,97.126999,36.674892
2015-11-17,61,68.408325,109.010956,136.79628,64.387268,24.63196,82.993225,73.64682,27.998571,119.553925,122.884796,30.521898,94.898651,38.409916,62.477444,103.448364,147.578033,49.615498,50.193512,59.300369,30.193653,69.946701,106.577988,109.920258,92.310242,40.674152,55.956673,111.942055,47.887917,29.749586,19.595587,12.231177,52.028904,51.679718,97.058838,36.564838
2015-11-18,61.959999,69.408821,112.462784,138.856522,65.250206,24.916779,84.069038,74.365242,28.183258,119.895027,124.721367,31.008154,95.992554,38.972191,63.724525,104.930992,148.888168,50.095848,51.027382,60.848423,30.597828,70.720039,108.411964,112.668488,92.461639,40.944832,56.899868,113.879585,49.287926,30.000034,19.927311,12.562744,53.478203,52.026192,98.738335,37.656185
2015-11-19,61.98,69.976395,113.891472,139.755478,64.971832,25.146467,82.810875,73.959984,27.952398,120.198219,125.56617,32.074177,95.824249,39.737267,63.922939,105.64901,149.824738,50.14204,51.112663,60.848423,29.660883,71.018204,108.733368,106.307182,93.019966,41.287693,56.685081,114.429016,49.436275,30.071594,20.756628,12.700898,53.556019,52.390907,99.668213,37.8396
2015-11-20,62.209999,69.668549,114.390068,139.905304,66.011086,25.330221,81.151566,73.49025,28.312538,123.372307,127.182365,32.410812,96.521233,39.110455,63.80957,106.217812,150.363953,49.975758,51.34956,64.171921,29.559839,70.645508,109.499092,108.555733,92.94426,40.953842,56.096752,115.739975,49.436275,30.107368,20.590767,12.949575,53.254486,52.090027,100.228035,37.802929
2015-11-23,62.759998,69.495384,112.903854,138.912674,65.899742,25.201593,82.063278,73.941551,28.247896,125.542053,127.14563,32.242493,96.794365,39.598995,63.18602,106.739998,150.080139,49.89262,51.34956,64.080002,28.779043,70.785271,109.310028,107.777397,92.821228,40.592949,56.274189,115.113419,49.13958,29.928476,21.491167,13.106148,52.797318,52.536793,99.241226,37.775414
2015-11-24,63.119999,68.908577,113.98735,139.202988,66.252357,25.054592,83.284958,75.41523,28.312538,126.584267,127.2742,32.130287,96.106819,39.967697,63.091549,106.56282,149.22876,49.403034,51.406422,64.104187,29.366936,71.232513,109.130417,108.767151,92.130455,40.773392,55.956673,113.696434,49.491909,29.86587,21.538557,13.483767,52.700047,52.491203,97.893837,38.362362
2015-11-25,63.150002,68.966286,113.172333,138.060501,66.335854,25.027031,82.847343,74.834976,28.035507,127.579117,126.723236,32.214443,96.031456,39.967697,63.167118,106.674728,149.115265,49.624737,50.875771,64.887909,30.193653,70.720039,108.525398,109.939476,92.045288,40.529785,56.255508,114.390465,48.138252,29.919535,22.296791,11.641723,52.602791,52.427376,98.330315,38.188103
2015-11-27,63.68,69.120201,112.961388,137.611023,66.085327,25.100533,82.391487,74.816551,28.035507,127.664413,127.14563,32.223793,96.417618,40.079166,63.460011,107.351364,149.455795,49.846436,51.103188,64.98465,30.120171,70.533699,108.572662,109.872215,91.600525,40.80949,55.928665,110.978127,48.221699,30.026871,22.083538,11.614092,52.729229,52.655327,98.738335,38.380695
2015-11-30,63.580002,68.918182,113.431221,136.206345,67.412231,25.036219,83.257614,75.212616,27.647667,126.849602,128.027191,32.513676,95.353317,39.58688,62.99707,107.285576,148.121964,48.968853,51.501175,63.992912,30.101795,69.732384,108.307968,108.305901,90.890808,41.007988,54.948112,109.377991,48.332962,30.11631,22.178316,11.54962,52.612511,52.518555,98.633949,38.362362
2015-12-01,64.120003,69.456894,112.510727,138.35083,66.40081,25.330221,84.315201,75.424446,27.860054,127.934479,129.735199,32.812912,96.408211,39.837666,63.875694,107.558105,148.424667,50.409935,52.325581,64.491196,30.882582,70.757317,109.357315,111.717186,91.50589,41.125286,55.088188,111.228752,49.528996,30.205761,22.462652,11.733827,53.380932,52.78297,98.823715,37.802929
2015-12-02,63.5,68.494896,111.494354,137.620392,65.909012,25.210781,82.282097,73.269203,27.675369,127.344444,128.284302,32.569782,96.116226,39.726204,62.978188,106.87207,147.289474,49.71711,52.316093,64.171921,30.22121,70.617561,108.440323,113.531532,90.133781,40.529785,54.946934,109.888878,48.481293,30.017927,22.154623,11.006216,52.661148,52.737385,97.827415,36.748257
2015-12-03,62.360001,67.74453,110.458801,136.309357,64.619232,24.760592,81.005676,72.219215,27.730776,124.603592,127.568031,31.831047,94.929497,39.438263,62.165665,106.561943,146.040802,48.580879,51.359039,62.464214,29.752737,70.570961,105.20723,110.983734,89.613319,40.204971,55.596699,107.854965,48.082623,29.606476,21.301611,11.190421,52.048351,52.053547,97.163208,36.326393
