date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
2000-05-04,41.8299,44.4773,51.645,37.5948,48.6155,36.1975,58.6996,35.8196,35.3317,47.6322,34.8524,52.4233,42.2006,55.684,44.4122,48.5386,49.6881,42.7087,47.45,36.47,52.4678,53.0329,46.9833,42.1793,38.7985,44.9381,45.1389,55.7495,47.3048,41.632,52.5659,38.0491,46.0514,45.3836,41.5088
2000-05-05,50.2713,51.0189,52.1041,43.4249,54.1657,46.0898,53.8022,38.7781,36.4617,61.1933,36.7408,57.2018,51.4918,60.6931,46.663,54.7819,52.333,48.9276,48.7101,41.0617,50.282,58.9793,54.868,44.4296,40.5709,49.95,49.7788,63.7431,51.1252,49.382,60.4748,44.3196,49.8867,49.5005,50.9448
2000-05-08,54.0181,51.0004,54.9313,41.828,54.0018,51.5809,54.2809,44.1395,41.9141,49.8343,46.6341,52.1486,51.4202,64.6452,45.3047,48.1571,52.746,51.584,48.2705,41.5312,54.5383,64.4506,41.8839,45.5798,44.7735,16.7209,49.2231,51.9576,49.4504,44.0929,46.6383,40.4576,43.6697,37.1552,53.7275
2000-05-09,49.0565,49.7764,50.2855,44.8411,54.2019,48.69,50.1289,45.3303,37.1734,48.9886,52.3163,46.0397,57.6547,60.3007,48.7146,42.3091,49.5139,49.0521,52.9933,40.4817,58.2287,59.9549,41.6117,44.5011,42.7118,16.5247,53.6988,46.247,52.5217,44.6956,46.9444,38.6363,40.1043,32.0153,52.8417
2000-05-10,53.4331,50.4979,40.2674,38.4547,49.7168,53.7274,52.976,48.8202,38.9916,44.0739,53.2767,50.8276,60.0579,57.4482,41.9896,34.8245,53.2703,49.7287,56.4222,34.6795,64.7385,58.6098,38.06,38.5331,50.0911,15.8823,59.2429,41.0099,55.0494,39.5162,41.2668,45.1351,38.3803,28.9206,45.7773
2000-05-11,52.616,49.1191,43.1607,41.4532,56.6532,58.964,47.3845,47.2304,45.836,47.3868,53.4535,54.8902,61.5604,53.696,44.7337,43.9143,52.3215,46.8591,51.8706,32.1657,68.061,55.0813,50.6452,38.6321,49.3939,14.4494,63.4286,50.4285,55.5801,48.5781,46.3893,42.9584,37.8795,35.4001,20.4588
2000-05-12,53.7681,46.7378,54.9248,47.0371,54.0113,58.7374,48.5166,53.9348,38.9779,49.439,57.475,64.5232,58.3174,56.8201,55.3069,45.021,53.8275,46.5257,52.5945,42.8668,62.5767,57.5007,45.4534,38.0567,49.8454,13.9133,61.9267,45.2519,63.8495,53.5324,42.8603,44.067,38.8059,37.7924,19.6926
2000-05-15,64.7702,52.3579,67.542,54.0251,55.3161,61.586,54.4151,60.2416,49.512,47.0441,64.3836,67.0219,65.8084,58.0505,61.909,46.3221,59.9526,48.8465,59.5813,49.5702,59.1827,57.8193,46.9306,40.078,57.4697,13.6449,62.0354,49.648,63.8238,55.4214,48.3303,49.5696,40.0365,34.9381,18.8728
2000-05-16,57.982,50.5213,67.2128,49.8741,54.326,56.0965,58.5098,61.9395,48.9085,47.6909,62.7737,67.7213,64.2839,55.3529,61.8265,44.5663,59.9212,54.847,63.0771,45.6499,54.9704,58.5174,47.5679,47.5967,50.1055,11.5549,61.0362,50.7603,58.6537,53.8679,44.5918,42.5464,35.7033,37.1689,16.8902
2000-05-17,57.6644,44.1561,61.8255,46.9168,48.4667,55.073,56.0191,55.5547,44.6292,52.5806,57.9821,65.8571,65.8827,53.952,51.8984,43.3126,55.9055,48.9697,64.0994,47.0206,50.7385,52.3444,50.2986,47.2655,48.05,36.8209,54.8261,51.2978,56.8646,52.2691,43.9006,40.9323,42.3181,35.3552,13.4532
2000-05-18,61.8654,44.4148,58.1959,47.5148,49.9353,53.7084,48.7248,62.7971,44.5045,51.4882,57.683,64.7014,63.2872,58.0593,47.9833,43.4104,56.5546,48.3597,59.9958,50.7257,50.5018,58.867,49.0064,47.5876,47.3917,32.6766,57.4071,47.8561,58.2383,49.3515,38.3705,44.2867,46.2475,34.6674,14.3867
2000-05-19,61.2516,39.5859,61.3924,52.8983,48.0779,44.5444,54.5269,54.9853,50.4976,52.8707,59.2324,61.9792,64.5913,61.4172,49.6617,43.007,63.3802,43.7593,50.0759,48.8466,48.4526,64.1217,52.8328,54.2599,43.9351,33.829,59.0802,49.3854,62.3648,50.4932,41.1206,47.4775,51.7135,33.5322,13.6553
2000-05-22,54.8254,40.9518,62.4979,52.5773,45.0586,44.5352,52.5263,57.0848,50.8396,46.0779,61.2267,62.4994,60.4623,59.9127,45.7485,42.6571,59.3029,43.6618,55.8014,48.1771,51.518,58.9645,53.9278,65.0238,42.0939,34.7041,59.9631,53.0754,56.8596,50.3239,48.568,45.6695,50.1916,33.912,39.7187
