date,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band
2016-01-04,37.894,38.9886,36.7994,106.0516,101.6424,103.847,56.9116,58.065,59.2184,50.9051,52.089,53.2729,11.4083,11.685,11.9617,35.2276,33.7184,34.473,103.5328,106.12,108.7072,62.5124,59.0196,60.766,47.4436,45.4124,46.428,92.6341,98.4299,95.532,120.1362,115.6378,117.887,115.7993,109.3307,112.565,79.452,80.8595,78.0445,31.8829,32.438,32.9931,155.063,24.417,89.74,54.0847,56.8933,55.489,53.7123,51.5217,52.617,154.0964,145.7436,149.92,120.2236,116.4584,118.341,65.864,67.9506,63.7774,44.1267,42.2553,43.191,104.9193,100.6167,102.768,35.6237,33.6993,34.6615,140.6134,134.4706,137.542,134.3434,130.1646,132.254,31.4311,30.1769,30.804,78.313,80.2075,76.4185,111.932,114.7453,109.1187,93.3397,87.7983,90.569,204.032,208.682,199.382,28.0276,26.1224,27.075,64.9569,71.1311,68.044,148.2057,138.5623,143.384,109.4058,104.7382,107.072,71.2603,67.3117,69.286
2016-01-05,38.013,38.8293,37.1967,105.7965,102.2135,104.005,57.21,58.207,59.204,50.7533,52.054,53.3547,11.454,11.705,11.956,35.0525,34.0915,34.572,101.6028,105.438,109.2732,62.8388,59.5072,61.173,47.3568,45.6872,46.522,93.9003,97.8397,95.87,119.9486,115.9974,117.973,115.7358,109.4622,112.599,79.501,80.7457,78.2563,31.954,32.457,32.96,144.6889,21.5631,83.126,54.4512,56.7108,55.581,53.6846,51.8514,52.768,154.0053,145.9427,149.974,120.1606,117.0294,118.595,65.797,68.0992,63.4948,44.1173,42.2747,43.196,105.053,100.273,102.663,35.6319,33.6841,34.658,140.421,134.853,137.637,134.3058,130.2302,132.268,31.376,30.324,30.85,78.397,80.1716,76.6224,111.88,114.861,108.899,93.3441,87.7539,90.549,204.1659,208.4051,199.9267,28.0228,26.1312,27.077,65.7847,70.7373,68.261,147.9504,139.1156,143.533,110.2303,103.2497,106.74,71.6076,66.7004,69.154
2016-01-06,38.022,38.8081,37.2359,105.8823,102.0557,103.969,57.3751,58.38,59.3849,50.141,51.887,53.633,11.3735,11.691,12.0085,35.0617,34.0763,34.569,100.0255,104.815,109.6045,63.4009,59.7451,61.573,47.4525,45.5155,46.484,93.6183,98.0237,95.821,120.2498,115.3122,117.781,116.1051,108.7129,112.409,79.392,80.9596,77.8244,31.6571,32.372,33.0869,130.3246,22.2654,76.295,54.1015,56.9045,55.503,53.5673,52.0787,52.823,154.7184,144.6316,149.675,120.1215,117.2105,118.666,65.524,68.4471,62.6009,44.1883,42.1117,43.15,105.2371,99.8509,102.544,35.8914,33.1926,34.542,140.4943,134.7137,137.604,134.8112,129.2788,132.045,31.417,30.253,30.835,78.418,80.1425,76.6935,111.601,115.2809,107.9211,94.0725,86.3915,90.232,203.8809,209.037,198.7248,28.1353,25.8937,27.0145,66.3319,70.3861,68.359,148.3674,138.2846,143.326,111.0647,101.0893,106.077,72.5141,64.9979,68.756
2016-01-07,37.886,39.1855,36.5865,106.8903,100.0617,103.476,57.4796,58.417,59.3544,48.3212,51.442,54.5628,10.9632,11.602,12.2408,35.2845,33.6735,34.479,98.5538,104.091,109.6282,64.6465,59.3975,62.022,47.5908,45.1632,46.377,92.3166,98.7314,95.524,121.4719,113.0201,117.246,116.9481,106.6619,111.805,79.15,81.1904,77.1096,31.3489,32.26,33.1711,108.913,29.277,69.095,52.7368,57.6332,55.185,53.6103,52.0077,52.809,156.1542,141.5958,148.875,120.7415,116.1785,118.46,64.983,69.2732,60.6928,44.3596,41.6064,42.983,105.5378,98.8522,102.195,36.3489,32.1571,34.253,141.1325,133.0615,137.097,136.2574,126.5366,131.397,31.944,29.422,30.683,78.276,80.4143,76.1377,110.91,116.3636,105.4564,95.2908,83.7232,89.507,202.9359,210.7854,195.0864,28.3471,25.3859,26.8665,64.5773,71.2467,67.912,150.3961,134.3819,142.389,112.5335,97.4645,104.999,73.0281,63.4819,68.255
2016-01-08,37.643,39.3609,35.9251,107.2111,98.4349,102.823,57.4548,58.398,59.3412,46.4593,50.792,55.1247,10.6119,11.485,12.3581,35.3057,33.4043,34.355,97.3298,103.46,109.5902,64.9545,59.5795,62.267,47.6209,44.7091,46.165,90.5572,99.3108,94.934,122.2409,110.5451,116.393,117.1742,104.9918,111.083,78.755,81.4655,76.0445,30.95,32.104,33.258,65.368,58.854,62.111,51.9025,57.7695,54.836,53.9158,51.3222,52.619,156.4375,139.1785,147.808,121.0038,115.2522,118.128,64.202,69.6287,58.7753,44.3122,41.2218,42.767,105.6469,97.6771,101.662,36.4909,31.3171,33.904,141.4556,131.3564,136.406,136.9211,124.0309,130.476,32.2512,28.6148,30.433,77.726,80.3794,75.0726,110.05,116.7336,103.3664,94.8472,81.8308,88.339,201.5262,211.4446,191.6078,28.4874,24.7216,26.6045,63.2075,71.2965,67.252,151.7789,130.1851,140.982,112.3178,95.3502,103.834,72.9647,62.2773,67.621
2016-01-11,37.431,39.1865,35.6755,107.1114,97.2886,102.2,57.383,58.515,59.647,45.5004,50.206,54.9116,10.3918,11.377,12.3622,35.239,33.329,34.284,96.6309,102.866,109.1011,65.3377,59.8743,62.606,47.5386,44.4674,46.003,89.3612,99.3468,94.354,122.4581,108.5759,115.517,116.8289,104.0411,110.435,78.443,81.3184,75.5676,30.7013,31.949,33.1967,65.2476,58.2484,61.748,51.267,57.731,54.499,53.9781,50.9399,52.459,156.0562,137.4138,146.735,120.9196,114.9604,117.94,63.425,69.4481,57.4019,44.1705,40.9715,42.571,105.4482,96.6458,101.047,36.3042,30.9198,33.612,141.116,130.692,135.904,136.545,122.983,129.764,32.3089,28.1071,30.208,77.162,80.5168,73.8072,109.224,116.4661,101.9819,94.6052,79.8168,87.211,200.1692,211.1042,189.2343,28.3528,24.4342,26.3935,61.4196,71.5024,66.461,152.0312,127.2688,139.65,111.4031,94.3649,102.884,72.4491,61.5709,67.01
2016-01-12,37.254,39.0523,35.4557,106.6755,96.6925,101.684,57.3982,58.626,59.8538,44.8117,49.656,54.5003,10.2748,11.296,12.3172,35.1204,33.2756,34.198,96.7518,102.287,107.8222,65.3762,60.4098,62.893,47.3903,44.2517,45.821,88.4645,99.1255,93.795,121.8226,107.9974,114.91,116.0796,103.6904,109.885,78.102,81.0045,75.1995,30.485,31.807,33.129,64.7158,58.0062,61.361,50.9596,57.4044,54.182,53.8997,50.8023,52.351,155.0986,136.2994,145.699,120.7495,114.8685,117.809,62.683,68.8924,56.4736,43.9263,40.9417,42.434,104.9808,96.1172,100.549,35.9751,30.7989,33.387,140.7924,130.0736,135.433,135.8459,122.6441,129.245,32.2184,27.7456,29.982,76.808,80.1692,73.4468,108.525,115.7049,101.3451,94.0227,78.7573,86.39,199.0143,210.0151,188.0135,28.143,24.252,26.1975,60.1842,71.3418,65.763,151.0868,125.6892,138.388,110.4391,93.9569,102.198,71.7782,61.1698,66.474
2016-01-13,36.994,38.6565,35.3315,105.8857,95.8343,100.86,57.2054,58.512,59.8186,43.9173,48.877,53.8367,10.1408,11.168,12.1952,34.8937,33.2643,34.079,96.4987,101.427,106.3553,65.3494,60.4986,62.924,47.075,43.955,45.515,87.4197,98.4823,92.951,120.6745,107.0275,113.851,114.5087,103.4693,108.989,77.651,80.4079,74.8941,30.1779,31.561,32.9441,63.8719,57.7541,60.813,50.5667,56.8153,53.691,53.7752,50.3908,52.083,153.1769,135.3871,144.282,120.2319,114.3961,117.314,61.71,67.9141,55.5059,43.5025,40.9935,42.248,104.0682,95.6278,99.848,35.3549,30.7131,33.034,139.6186,129.5254,134.572,135.377,120.653,128.015,31.9521,27.4039,29.678,76.457,79.4783,73.4357,107.285,114.3289,100.2411,92.8219,77.9741,85.398,197.1573,208.1384,186.1762,27.7283,24.0327,25.8805,59.1738,70.6922,64.933,148.9755,123.9545,136.465,108.4718,93.6542,101.063,70.6407,60.7673,65.704
2016-01-14,36.828,38.2958,35.3602,104.8226,95.7534,100.288,57.1522,58.454,59.7558,43.4009,48.185,52.9691,10.079,11.046,12.013,34.7426,33.3274,34.035,96.8713,100.704,104.5367,65.3412,60.7828,63.062,46.6761,43.9739,45.325,86.863,97.461,92.162,119.1538,106.9162,113.035,112.5828,103.9332,108.258,77.259,79.614,74.904,30.2475,31.397,32.5465,63.2032,57.4748,60.339,50.7743,55.9677,53.371,53.4436,50.4324,51.938,150.6311,135.7869,143.209,119.602,114.464,117.033,60.871,66.4457,55.2963,42.9815,41.1765,42.079,102.6811,96.0369,99.359,34.7295,30.8885,32.809,137.9072,129.9508,133.929,134.6084,118.6756,126.642,31.5798,27.3782,29.479,76.558,79.8491,73.2669,106.365,112.3681,100.3619,91.6782,78.1938,84.936,195.7573,205.3952,186.1194,27.2036,23.9834,25.5935,58.9328,69.6492,64.291,145.9786,123.5094,134.744,106.427,94.139,100.283,69.1245,60.9095,65.017
2016-01-15,36.7,38.0606,35.3394,103.9382,95.3758,99.657,56.85,58.353,59.856,42.0202,47.257,52.4938,9.9172,10.873,11.8288,34.655,33.331,33.993,95.0531,99.586,104.1189,65.2345,61.0155,63.125,46.4488,43.8432,45.146,85.2292,97.0068,91.118,117.8394,106.5566,112.198,110.919,104.045,107.482,76.816,79.0494,74.5826,30.22,31.25,32.28,62.7517,56.9383,59.845,50.3873,55.4567,52.922,53.2183,50.3217,51.77,147.9685,136.0595,142.014,119.4077,114.0663,116.737,59.972,64.775,55.169,42.6766,41.1894,41.933,101.5137,96.0603,98.787,34.6745,30.0055,32.34,136.932,129.408,133.17,133.4689,117.2111,125.34,31.0581,27.3679,29.213,76.521,79.7565,73.2855,105.263,110.8587,99.6673,90.1738,78.4402,84.307,194.1513,203.1796,185.123,26.8756,23.6044,25.24,58.1411,68.8229,63.482,143.1575,122.5385,132.848,104.8712,94.0688,99.47,67.2965,61.4095,64.353
2016-01-19,36.497,37.8235,35.1705,103.1333,95.1327,99.133,57.0946,58.454,59.8134,40.9201,46.338,51.7559,9.6583,10.689,11.7197,34.7113,33.3067,34.009,93.6542,98.685,103.7158,65.0844,61.3856,63.235,46.2618,43.8302,45.046,84.0599,96.1101,90.085,116.7106,106.9094,111.81,110.1937,103.9283,107.061,76.652,78.6312,74.6728,30.1613,31.124,32.0867,62.3263,56.7237,59.525,49.9433,55.0527,52.498,53.0408,50.2712,51.656,146.5215,135.8205,141.171,119.39,114.068,116.729,59.311,63.7277,54.8943,42.5606,41.2094,41.885,101.0573,95.9207,98.489,34.4188,29.4232,31.921,136.727,128.045,132.386,131.9732,116.4448,124.209,30.5785,27.4035,28.991,76.415,79.5894,73.2406,104.419,109.7433,99.0947,88.7824,78.3636,83.573,192.8554,201.2677,184.4431,26.6083,23.3597,24.984,57.5746,67.5974,62.586,141.0453,121.7627,131.404,102.5357,94.6663,98.601,66.0182,61.6978,63.858
2016-01-20,36.227,37.3036,35.1504,101.5746,95.2574,98.416,56.7774,58.321,59.8646,39.7736,45.301,50.8284,9.4843,10.473,11.4617,34.5264,33.3536,33.94,91.8778,97.849,103.8202,65.3726,60.6814,63.027,45.6229,44.0531,44.838,83.5277,94.4643,88.996,115.8563,107.3857,111.621,109.2002,103.5578,106.379,76.373,77.8985,74.8475,30.2832,30.972,31.6608,61.2489,57.1331,59.191,49.9833,54.1607,52.072,52.5113,50.2807,51.396,144.0568,136.1852,140.121,118.5156,114.2584,116.387,58.489,62.3325,54.6455,42.3397,41.1963,41.768,100.4661,95.4819,97.974,33.9942,28.9998,31.497,138.0958,123.8782,130.987,130.6232,115.0008,122.812,29.8955,27.5385,28.717,75.921,79.4029,72.4391,103.563,108.1709,98.9551,86.5693,78.4507,82.51,191.2844,198.546,184.0228,26.4432,22.8468,24.645,57.3648,66.1132,61.739,138.2045,120.8175,129.511,100.948,95.07,98.009,64.7496,62.2624,63.506
2016-01-21,36.034,36.8732,35.1948,99.898,95.802,97.85,56.6392,58.149,59.6588,39.0219,44.304,49.5861,9.4712,10.338,11.2048,34.6757,33.3003,33.988,91.1003,97.215,103.3297,65.2698,60.4502,62.86,45.7956,43.9504,44.873,83.1898,93.2922,88.241,115.0558,107.7882,111.422,108.7338,102.7562,105.745,76.259,77.4585,75.0595,30.294,30.869,31.444,60.7819,57.4141,59.098,49.898,53.532,51.715,52.1543,50.3377,51.246,142.3243,136.5717,139.448,118.2655,114.3965,116.331,57.733,60.7686,54.6974,42.152,41.198,41.675,99.7059,95.3521,97.529,33.6279,28.6821,31.155,137.7371,121.7849,129.761,128.6228,115.2292,121.926,29.1385,27.9635,28.551,75.584,79.0533,72.1147,102.822,106.4491,99.1949,85.3626,78.6534,82.008,190.0714,195.7787,184.364,26.156,22.512,24.334,57.758,64.414,61.086,134.769,121.167,127.968,100.0459,95.0921,97.569,64.5051,62.1509,63.328
2016-01-22,36.05,36.9139,35.1861,99.5403,95.8777,97.709,56.6512,58.163,59.6748,38.5374,43.654,48.7706,9.3722,10.241,11.1098,35.0488,33.2532,34.151,91.033,96.955,102.877,64.5537,60.6983,62.626,46.6441,43.4559,45.05,83.1741,92.1979,87.686,115.6719,107.6201,111.646,108.7344,102.0956,105.415,76.277,77.5352,75.0188,30.343,30.8,31.257,61.1599,57.2421,59.201,49.8966,53.5574,51.727,51.9664,50.4036,51.185,141.9983,136.6077,139.303,118.8353,114.3747,116.605,57.401,59.9396,54.8624,42.2461,41.1919,41.719,99.1777,95.3863,97.282,33.4906,28.4364,30.9635,137.4756,119.9744,128.725,127.9881,115.3359,121.662,29.0187,27.9373,28.478,75.618,79.1185,72.1175,102.712,106.1455,99.2785,85.491,78.629,82.06,189.7184,194.8001,184.6366,25.8798,22.3802,24.13,58.0565,63.5235,60.79,133.274,120.982,127.128,101.3184,94.8136,98.066,67.5038,57.3962,62.45
2016-01-25,35.718,37.9791,33.4569,99.4108,95.6172,97.514,56.6609,58.179,59.6971,37.6358,42.996,48.3562,9.1902,10.132,11.0738,35.2242,33.3698,34.297,90.7758,96.559,102.3422,64.5283,60.7057,62.617,47.2439,43.2961,45.27,82.7421,91.5299,87.136,115.982,107.954,111.968,108.8611,101.1869,105.024,76.365,77.6479,75.0821,30.2822,30.75,31.2178,61.519,57.249,59.384,49.8856,53.4604,51.673,51.9648,50.3732,51.169,141.7608,136.2612,139.011,119.5476,114.4064,116.977,57.075,59.5868,54.5632,42.3508,41.2172,41.784,98.9695,95.2425,97.106,33.3925,28.1525,30.7725,137.1087,118.4313,127.77,127.5932,115.2928,121.443,29.0387,27.8353,28.437,75.547,79.1473,71.9467,102.534,105.8629,99.2051,85.4368,78.4352,81.936,189.2901,194.2775,184.3027,25.746,22.192,23.969,57.5815,62.9225,60.252,132.6091,120.4509,126.53,101.5695,95.0585,98.314,68.2298,54.9482,61.589
2016-01-26,35.365,38.135,32.595,99.4376,95.6084,97.523,56.757,58.129,59.501,37.4958,42.361,47.2262,9.1169,10.031,10.9451,35.5439,33.3401,34.442,90.8623,96.194,101.5257,64.4358,60.7542,62.595,48.2386,42.9334,45.586,82.8141,90.4879,86.651,116.2337,108.5783,112.406,108.4427,100.8973,104.67,76.579,78.5326,74.6254,30.2928,30.71,31.1272,61.9152,57.1648,59.54,49.8892,53.4308,51.66,52.0018,50.3762,51.189,143.8348,135.0512,139.443,120.635,114.067,117.351,56.9,59.1258,54.6742,42.4082,41.2598,41.834,100.5499,94.3841,97.467,33.0702,28.0508,30.5605,135.7332,117.6788,126.706,126.5638,115.6062,121.085,29.0078,27.8122,28.41,75.848,79.2761,72.4199,102.416,105.5604,99.2716,85.9002,78.6418,82.271,189.0991,193.7766,184.4216,25.3662,22.2618,23.814,57.413,62.629,60.021,131.9863,120.6337,126.31,101.8685,95.0515,98.46,68.1335,53.2525,60.693
2016-01-27,35.021,38.0578,31.9842,98.887,95.717,97.302,56.8519,58.087,59.3221,37.8301,41.729,45.6279,9.1386,9.911,10.6834,35.7949,33.4051,34.6,91.3934,95.48,99.5666,64.5511,60.7049,62.628,49.303,42.689,45.996,83.3186,89.0454,86.182,116.2399,108.5861,112.413,107.3205,101.0855,104.203,76.808,79.1698,74.4462,30.2803,30.662,31.0437,61.8647,57.1433,59.504,49.8872,53.1208,51.504,51.8992,50.2008,51.05,145.6149,134.2091,139.912,121.6009,113.7871,117.694,56.708,58.4736,54.9424,42.3995,41.2625,41.831,102.0375,93.6805,97.859,32.3706,28.1764,30.2735,134.0939,116.9301,125.512,124.0002,116.9858,120.493,28.9681,27.7239,28.346,75.857,79.2787,72.4353,101.92,104.4395,99.4005,86.0631,78.7069,82.385,188.546,192.1107,184.9813,24.7955,22.4485,23.622,57.1373,62.2487,59.693,131.7106,117.8414,124.776,102.1841,93.4279,97.806,67.5282,51.8818,59.705
2016-01-28,34.681,37.9344,31.4276,99.0151,95.7629,97.389,56.7544,58.272,59.7896,38.0544,41.249,44.4436,9.1351,9.801,10.4669,35.9408,33.6172,34.779,91.2916,94.985,98.6784,64.9316,60.7844,62.858,49.9837,42.9803,46.482,83.6645,88.2235,85.944,115.9195,109.3365,112.628,106.9192,101.1688,104.044,77.205,80.0702,74.3398,30.2025,30.645,31.0875,62.2519,57.2401,59.746,49.8959,53.1951,51.5455,52.2983,49.5097,50.904,147.9097,133.6343,140.772,122.8119,114.0281,118.42,56.702,58.4594,54.9446,42.6246,41.1814,41.903,103.2685,93.4995,98.384,31.8719,28.2871,30.0795,132.4894,116.7446,124.617,124.2166,116.9454,120.581,28.9674,27.7186,28.343,75.991,79.4742,72.5078,101.93,104.4499,99.4101,86.996,78.692,82.844,188.574,192.1516,184.9964,24.4785,22.4665,23.4725,57.1184,62.3056,59.712,131.3702,116.1598,123.765,102.394,92.558,97.476,67.1875,50.2285,58.708
2016-01-29,34.448,37.4603,31.4357,101.6593,94.0107,97.835,56.2829,58.561,60.8391,39.0263,40.969,42.9117,9.3287,9.71,10.0913,36.2931,33.6169,34.955,92.0713,94.656,97.2407,66.1467,60.2293,63.188,50.8712,43.1128,46.992,84.204,87.42,85.812,116.4189,109.7171,113.068,106.9498,101.1502,104.05,77.759,81.5777,73.9403,30.2612,30.583,30.9048,62.7846,57.4074,60.096,49.1724,54.3146,51.7435,52.0535,49.5285,50.791,151.181,132.327,141.754,124.3738,113.8982,119.136,56.832,59.1243,54.5397,42.9509,41.0631,42.007,105.0377,92.8403,98.939,30.693,29.122,29.9075,129.4477,118.1623,123.805,125.8928,116.4972,121.195,28.99,27.704,28.347,75.864,78.9518,72.7762,101.936,104.4765,99.3955,87.3825,78.5055,82.944,188.7531,193.0845,184.4216,24.0623,22.7087,23.3855,57.1272,62.2908,59.709,129.7875,115.9285,122.858,101.9837,92.5323,97.258,66.1266,49.3314,57.729
2016-02-01,34.215,36.9266,31.5034,103.2355,93.5585,98.397,56.4544,58.935,61.4156,39.0242,40.97,42.9158,9.368,9.696,10.024,36.5254,33.8226,35.174,92.234,94.781,97.328,67.5288,59.9612,63.745,51.6869,43.5631,47.625,84.0956,87.9144,86.005,116.3551,111.1049,113.73,107.6065,100.8755,104.241,78.373,82.1814,74.5646,30.1519,30.519,30.8861,63.3313,57.9807,60.656,49.0577,55.1733,52.1155,51.9928,49.5112,50.752,152.7853,132.7307,142.758,125.5199,114.6381,120.079,57.014,59.6121,54.4159,43.2023,41.1117,42.157,106.4077,92.9443,99.676,30.9603,29.0667,30.0135,127.2445,119.3255,123.285,127.3732,116.4728,121.923,29.0243,27.6997,28.362,75.735,78.6268,72.8432,102.293,105.1058,99.4802,87.752,78.46,83.106,189.3371,194.4978,184.1763,24.0339,22.7091,23.3715,56.8435,63.1405,59.992,129.1559,115.7461,122.451,101.9399,92.4361,97.188,64.7027,49.1133,56.908
2016-02-02,34.037,36.5795,31.4945,103.6858,93.7742,98.73,56.5304,59.144,61.7576,38.9637,40.818,42.6723,9.3631,9.708,10.0529,36.6957,33.9623,35.329,91.9943,94.696,97.3977,68.2856,60.0644,64.175,51.9416,44.3164,48.129,84.1396,87.9064,86.023,116.3706,111.3494,113.86,107.6857,100.8503,104.268,78.722,82.5037,74.9403,30.0536,30.464,30.8744,63.4651,58.6929,61.079,49.4514,55.2676,52.3595,51.8479,49.4701,50.659,153.6947,133.7173,143.706,126.3162,115.1318,120.724,57.016,59.6141,54.4179,43.2537,41.1643,42.209,107.1664,93.3676,100.267,30.9603,29.0667,30.0135,125.0798,120.4562,122.768,128.0507,116.8973,122.474,28.997,27.677,28.337,75.554,78.483,72.625,102.402,105.0973,99.7067,87.7648,78.3932,83.079,189.5471,194.6535,184.4407,23.9198,22.6192,23.2695,57.0545,63.2575,60.156,128.4201,114.7739,121.597,101.9912,91.9488,96.97,62.982,49.038,56.01
2016-02-03,33.925,36.3319,31.5181,104.3603,94.2837,99.322,57.1104,59.406,61.7016,38.9399,40.805,42.6701,9.3865,9.718,10.0495,36.8386,34.3834,35.611,92.6651,94.956,97.2469,68.3269,61.1091,64.718,51.9077,45.5903,48.749,84.4247,87.8473,86.136,116.1627,111.1493,113.656,108.3147,100.8693,104.592,79.249,82.7285,75.7695,29.76,30.365,30.97,63.5099,59.3381,61.424,49.7739,55.2191,52.4965,51.8528,49.3652,50.609,155.4089,135.1151,145.262,125.8122,116.7738,121.293,57.206,59.6061,54.8059,43.2644,41.4216,42.343,107.6348,94.5772,101.106,30.9903,28.9867,29.9885,125.5463,120.5617,123.054,127.1026,119.3114,123.207,29.0494,27.7586,28.404,76.084,79.0209,73.1471,102.493,105.0149,99.9711,87.5048,79.7812,83.643,190.1121,194.5789,185.6452,23.9045,22.6745,23.2895,57.1411,64.0629,60.602,128.3864,114.7536,121.57,101.9604,91.8916,96.926,60.3293,49.9067,55.118
2016-02-04,33.886,36.2031,31.5689,104.9309,94.9071,99.919,57.7178,59.609,61.5002,39.0549,40.869,42.6831,9.397,9.71,10.023,36.9179,34.7021,35.81,92.8816,95.097,97.3124,68.3558,61.9882,65.172,51.8433,46.5667,49.205,84.3625,88.4195,86.391,116.2504,111.2016,113.726,108.9269,101.2151,105.071,79.647,82.7707,76.5233,29.2105,30.207,31.2035,63.5472,59.2228,61.385,50.2418,55.0552,52.6485,52.0853,48.6667,50.376,156.6974,136.9626,146.83,125.5115,117.6385,121.575,57.521,59.6194,55.4226,43.1262,41.7878,42.457,107.6062,96.1978,101.902,30.9889,29.0101,29.9995,127.2366,119.8194,123.528,126.9476,119.6444,123.296,29.2565,27.6695,28.463,76.657,80.0261,73.2879,102.573,104.9265,100.2195,87.5085,80.5255,84.017,190.6031,194.5005,186.7057,23.9246,22.7824,23.3535,56.5862,65.8718,61.229,128.4311,114.7509,121.591,101.9787,91.9333,96.956,55.7113,52.8727,54.292
2016-02-05,33.738,35.5048,31.9712,105.3067,95.3933,100.35,58.09,59.761,61.432,38.8448,40.749,42.6532,9.3889,9.721,10.0531,37.1608,34.8072,35.984,92.8423,94.797,96.7517,68.4781,62.7279,65.603,51.9884,47.2076,49.598,84.3343,88.7457,86.54,116.2153,110.7147,113.465,109.0703,101.7017,105.386,80.031,82.8665,77.1955,28.8844,30.039,31.1936,64.35,57.678,61.014,49.6006,55.2704,52.4355,51.8475,48.5105,50.179,157.4901,138.9599,148.225,126.4088,116.1412,121.275,57.601,59.667,55.535,43.1107,41.8793,42.495,106.9808,97.5812,102.281,31.0572,28.7648,29.911,128.8282,119.4418,124.135,128.1833,117.1427,122.663,29.2731,27.7129,28.493,77.008,80.9503,73.0657,102.008,105.4169,98.5991,87.5006,80.4014,83.951,190.3461,194.5578,186.1344,23.9402,22.6708,23.3055,56.2619,67.2241,61.743,127.9699,114.8021,121.386,100.5188,91.9132,96.216,55.5148,52.8532,54.184
2016-02-08,33.916,35.5325,32.2995,105.1112,96.5988,100.855,58.5243,59.933,61.3417,38.0482,40.575,43.1018,9.338,9.709,10.08,37.3468,35.0432,36.195,91.9924,94.48,96.9676,68.5188,63.3772,65.948,51.7147,48.2233,49.969,84.812,88.644,86.728,116.5724,109.6856,113.129,108.6918,102.7842,105.738,80.608,82.9193,78.2967,28.4406,29.845,31.2494,65.3555,55.5405,60.448,48.8353,55.5597,52.1975,51.7357,48.2043,49.97,156.3884,143.3276,149.858,126.8893,115.0307,120.96,57.689,59.4725,55.9055,43.1221,41.9659,42.544,105.4926,100.1894,102.841,31.1471,28.5189,29.833,129.3804,119.8696,124.625,130.2204,113.1336,121.677,29.2593,27.7527,28.506,77.726,81.8135,73.6385,101.447,106.1325,96.7615,87.539,81.383,84.461,190.1241,195.0555,185.1927,23.952,22.611,23.2815,57.3498,67.4702,62.41,127.3537,114.5103,120.932,99.5351,92.0109,95.773,55.4999,52.3441,53.922
2016-02-09,34.142,35.7422,32.5418,105.3501,97.2019,101.276,58.8076,60.082,61.3564,37.1483,40.276,43.4037,9.1788,9.664,10.1492,37.366,35.274,36.32,91.6054,94.085,96.5646,68.3578,63.9002,66.129,51.4758,48.8422,50.159,85.0954,88.6786,86.887,116.4292,109.2688,112.849,108.4498,103.5602,106.005,80.991,83.2524,78.7296,28.3376,29.688,31.0384,65.5461,54.2639,59.905,48.1171,55.6999,51.9085,51.2556,48.2264,49.741,157.0101,144.6979,150.854,127.0069,114.2291,120.618,57.601,59.5729,55.6291,43.3119,42.0201,42.666,105.4112,100.4288,102.92,31.1656,28.2744,29.72,129.3548,120.1912,124.773,130.5662,111.1198,120.843,29.2597,27.7463,28.503,78.064,82.3121,73.8159,100.764,106.1901,95.3379,87.5535,81.1285,84.341,189.6471,195.3233,183.9708,23.8719,22.4771,23.1745,58.2615,67.5125,62.887,124.4404,115.5976,120.019,97.78,92.766,95.273,55.2154,52.1366,53.676
