date,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band
2000-03-07,46.7728,32.2772,39.525,41.5654,45.279,48.9926,20.806,18.766,19.786,48.1096,52.1705,56.2314,143.1372,117.2028,130.17,40.1075,46.169,34.046,35.4515,39.1632,31.7398,60.7288,42.1542,51.4415,60.2703,47.2427,53.7565,53.8555,48.6095,51.2325,48.2105,55.385,62.5595,25.8743,21.4157,23.645,103.9796,75.0484,89.514,37.145,30.026,33.5855,35.3582,24.2498,29.804,96.46,107.1706,85.7494,53.3779,63.232,73.0861,82.2755,92.4525,87.364,32.7985,36.3449,29.2521,74.3927,85.5493,79.971,58.0825,45.9015,51.992,68.5853,75.8045,83.0237,102.8024,119.6476,111.225,122.7749,98.4031,110.589,50.7826,61.7434,56.263,125.3612,140.2818,132.8215,80.6898,71.1122,75.901,223.8501,191.1399,207.495,80.0235,70.8135,75.4185,132.8192,143.7948,138.307,123.3514,139.5386,131.445,41.0074,33.3506,37.179,34.2468,37.476,40.7052,128.3969,105.3191,116.858,118.3573,165.4227,141.89
2000-03-08,46.0178,32.1338,39.0758,41.2695,45.151,49.0325,20.8131,18.7339,19.7735,48.1788,51.8955,55.6122,144.4682,117.5418,131.005,40.086,46.1227,34.0493,35.3205,38.9082,31.7328,59.4829,42.2811,50.882,59.8262,47.4368,53.6315,53.9063,48.3837,51.145,47.0442,54.966,62.8878,25.4319,21.4021,23.417,107.2696,67.9834,87.6265,36.3295,30.3045,33.317,33.8823,24.7507,29.3165,95.741,104.4856,86.9964,53.8109,62.3005,70.7901,81.6098,92.6052,87.1075,32.5205,35.7825,29.2585,74.5926,84.7434,79.668,57.4056,45.6094,51.5075,68.3462,75.2515,82.1568,103.0393,120.0207,111.53,121.6729,98.2491,109.961,50.579,61.097,55.838,125.2129,139.7551,132.484,80.8203,71.0507,75.9355,225.922,190.788,208.355,80.6376,70.4744,75.556,133.1644,142.7058,137.9351,124.1017,139.4483,131.775,40.3933,33.3587,36.876,33.8211,37.095,40.3689,128.925,105.504,117.2145,117.0461,162.7139,139.88
2000-03-09,45.5818,31.7322,38.657,41.2986,45.1635,49.0284,20.8117,18.7223,19.767,48.0891,51.705,55.3209,148.2423,116.5577,132.4,40.0325,45.9966,34.0684,35.2485,38.6982,31.7988,58.4599,42.4171,50.4385,59.9869,47.3581,53.6725,54.0839,47.9491,51.0165,46.3984,54.722,63.0456,25.0874,21.4776,23.2825,109.1187,62.5093,85.814,36.0022,30.4568,33.2295,33.1787,24.7543,28.9665,95.541,103.6831,87.3989,54.3847,61.788,69.1913,80.6632,92.8828,86.773,32.3265,35.2052,29.4478,74.6722,84.4878,79.58,56.6721,45.3179,50.995,68.2564,74.886,81.5156,103.8521,120.5879,112.22,120.721,98.264,109.4925,50.577,60.755,55.666,124.8456,139.6164,132.231,81.4104,70.8796,76.145,229.2063,190.7037,209.955,82.0447,69.8923,75.9685,133.1981,142.6315,137.9148,124.0944,140.5056,132.3,40.1075,33.2565,36.682,33.3749,36.8325,40.2901,129.4032,105.9888,117.696,115.5538,160.8262,138.19
2000-03-10,44.8687,31.6829,38.2758,41.5058,45.27,49.0342,20.8133,18.6387,19.726,47.7921,51.4705,55.1489,150.1922,116.6978,133.445,40.026,45.9812,34.0708,35.158,38.5193,31.7967,57.4795,42.4915,49.9855,60.0271,47.3429,53.685,54.1398,47.7682,50.954,46.0204,54.372,62.7236,24.9264,21.4886,23.2075,110.9145,56.9445,83.9295,36.0022,30.4568,33.2295,32.3061,24.9399,28.623,95.291,102.371,88.211,54.6445,61.316,67.9875,80.0235,93.0725,86.548,32.139,34.6287,29.6493,74.7182,83.9978,79.358,55.9609,44.9101,50.4355,67.8431,74.53,81.2169,104.0806,121.6194,112.85,119.2498,98.3482,108.799,50.5219,60.2041,55.363,124.8046,139.2824,132.0435,81.4802,70.9248,76.2025,231.9454,190.4146,211.18,82.5144,69.7796,76.147,133.3106,142.3753,137.843,124.0728,140.5772,132.325,39.9539,33.1731,36.5635,32.7661,36.464,40.1619,130.3505,106.2665,118.3085,114.9398,158.6602,136.8
2000-03-13,44.2788,31.604,37.9414,41.8718,45.389,48.9062,20.8117,18.7223,19.767,47.7243,51.2675,54.8107,151.4105,117.9895,134.7,40.1885,46.3537,34.0233,35.011,38.1318,31.8902,56.5765,42.5575,49.567,60.1938,47.2952,53.7445,54.0808,47.8892,50.985,45.5553,54.075,62.5947,24.7702,21.4568,23.1135,111.0517,53.1573,82.1045,35.8949,30.4951,33.195,31.101,25.62,28.3605,95.194,102.0667,88.3213,54.2358,60.9035,67.5712,79.1953,93.5067,86.351,32.014,34.1553,29.8727,74.8218,83.6382,79.23,55.5741,44.1159,49.845,67.3336,74.158,80.9824,104.6196,122.7004,113.66,118.4269,98.4031,108.415,50.578,59.442,55.01,124.5486,139.1074,131.828,81.4751,71.1299,76.3025,233.0248,191.6552,212.34,82.9157,69.9593,76.4375,133.3092,142.3673,137.8383,124.1986,140.9814,132.59,39.9515,33.1385,36.545,32.3927,36.1015,39.8103,130.2042,107.6688,118.9365,114.5825,156.3275,135.455
2000-03-14,43.7141,31.3437,37.5289,42.2178,45.5075,48.7972,20.7783,18.8077,19.793,47.6874,51.055,54.4226,151.485,119.595,135.54,40.251,46.4681,34.0339,34.8675,37.871,31.864,54.597,43.424,49.0105,60.2759,47.2881,53.782,54.0826,47.8504,50.9665,45.145,53.734,62.323,24.622,21.411,23.0165,111.0338,49.5622,80.298,35.6781,30.5369,33.1075,30.2691,26.1089,28.189,94.969,101.5351,88.4029,53.9367,60.4255,66.9143,78.477,93.85,86.1635,31.845,33.9024,29.7876,74.8182,83.6358,79.227,55.3472,43.2608,49.304,67.2567,73.914,80.5713,105.0125,123.1075,114.06,117.4241,98.6619,108.043,50.7574,58.4626,54.61,123.9888,138.9292,131.459,81.5319,71.1541,76.343,232.9483,193.2617,213.105,83.8239,69.9581,76.891,133.2032,142.1858,137.6945,124.3093,141.0007,132.655,39.6847,33.1233,36.404,32.0456,35.842,39.6384,130.2328,107.4842,118.8585,114.9324,153.4176,134.175
2000-03-15,42.719,31.6451,37.182,42.2134,45.489,48.7646,20.7894,18.8966,19.843,47.9856,50.9235,53.8614,151.1696,120.6304,135.9,40.3415,46.6337,34.0493,34.764,37.6222,31.9058,52.6684,44.7026,48.6855,60.44,47.305,53.8725,54.348,47.729,51.0385,45.1019,53.337,61.5721,24.5411,21.4489,22.995,109.7099,47.1611,78.4355,35.6064,30.5776,33.092,31.1236,25.5104,28.317,94.8095,101.1708,88.4482,54.0993,60.1345,66.1697,78.114,93.55,85.832,31.7825,33.6739,29.8911,74.6648,83.9962,79.3305,54.2184,43.5766,48.8975,67.4994,73.7765,80.0536,105.0958,123.8442,114.47,115.9465,99.1275,107.537,51.2128,57.7322,54.4725,124.2454,138.2786,131.262,81.3183,71.2117,76.265,232.6994,194.0006,213.35,84.7968,69.6292,77.213,133.2996,141.9629,137.6312,124.4024,140.9676,132.685,39.2877,33.3453,36.3165,32.048,35.661,39.274,130.1514,107.2906,118.721,117.3896,148.3404,132.865
2000-03-16,42.0482,32.0159,37.032,41.9842,45.7325,49.4808,20.7836,19.0274,19.9055,47.5094,51.0485,54.5876,151.1658,120.8342,136.0,40.645,47.239,34.051,34.6825,37.376,31.989,53.2057,44.3533,48.7795,60.7945,47.2325,54.0135,55.4755,47.0885,51.282,45.4913,52.8775,60.2637,25.45,20.809,23.1295,108.1358,45.3182,76.727,36.142,30.317,33.2295,32.9022,24.3568,28.6295,94.697,100.9338,88.4602,54.1598,60.1095,66.0592,78.1168,93.5222,85.8195,31.8165,33.8413,29.7917,73.2344,86.4886,79.8615,53.6023,43.8117,48.707,67.4994,73.7765,80.0536,105.5313,125.1987,115.365,114.7627,99.6363,107.1995,50.3515,59.0185,54.685,123.8641,138.9939,131.429,81.2699,71.2351,76.2525,232.6406,195.8094,214.225,85.6906,69.3674,77.529,132.2512,143.7457,137.9984,124.9995,140.8205,132.91,39.705,33.078,36.3915,32.0413,35.58,39.1187,130.3837,107.8023,119.093,119.1457,145.5843,132.365
2000-03-17,41.1916,32.4287,36.8102,41.9848,45.7545,49.5242,20.8126,19.0734,19.943,46.9163,51.2735,55.6307,151.3077,121.7923,136.55,40.9325,47.8808,33.9842,34.698,37.4364,31.9596,54.5084,43.7876,49.148,61.4291,47.1419,54.2855,55.5734,47.0406,51.307,46.5185,52.3145,58.1105,25.9397,20.5193,23.2295,106.2852,43.5128,74.899,36.4286,30.2114,33.32,33.7526,24.0064,28.8795,94.6845,100.8827,88.4863,54.1838,60.0845,65.9852,78.1295,93.1345,85.632,31.8195,33.8559,29.7831,72.3255,88.6595,80.4925,53.1635,43.9325,48.548,67.4523,73.795,80.1377,104.9917,127.7283,116.36,113.1922,100.5318,106.862,49.42,60.819,55.1195,123.4655,140.2805,131.873,81.1943,71.2357,76.215,233.182,196.998,215.09,86.3497,69.2643,77.807,131.4852,145.3772,138.4312,125.2556,141.0144,133.135,39.9043,32.9727,36.4385,32.0058,35.605,39.2042,130.9953,108.2037,119.5995,119.8398,144.4602,132.15
2000-03-20,40.7562,32.6079,36.682,42.1323,45.914,49.6957,20.8162,19.1008,19.9585,46.6542,51.511,56.3678,151.9711,122.6289,137.3,41.242,48.2361,34.2479,34.895,38.3173,31.4727,55.4293,43.6047,49.517,61.9993,47.2967,54.648,56.2362,46.7528,51.4945,46.8499,52.0705,57.2911,26.3866,20.3404,23.3635,104.0846,42.1634,73.124,36.552,30.188,33.37,34.3004,23.9586,29.1295,94.8,101.107,88.493,54.1872,60.066,65.9448,78.1263,93.0817,85.604,31.9225,34.2707,29.5743,72.9545,89.2115,81.083,52.8363,43.9777,48.407,67.2839,73.8885,80.4931,104.9582,130.7218,117.84,113.2501,100.4989,106.8745,48.8593,62.3677,55.6135,123.9746,141.3534,132.664,81.1944,71.2236,76.209,260.5109,160.7491,210.63,86.9347,69.3543,78.1445,131.4152,146.5348,138.975,126.421,140.679,133.55,40.0204,32.9376,36.479,32.0078,35.655,39.3022,130.9969,109.3771,120.187,119.5583,145.1117,132.335
2000-03-21,40.1699,32.9504,36.5602,41.9033,46.0515,50.1997,20.6964,19.1636,19.93,46.2412,51.864,57.4868,152.1457,123.8443,137.995,41.6795,48.5255,34.8335,35.1855,39.0071,31.3639,56.5728,43.3112,49.942,62.4651,47.4939,54.9795,56.8625,46.4515,51.657,47.5075,51.83,56.1525,27.0791,20.0159,23.5475,101.6553,41.0047,71.33,37.0258,30.0332,33.5295,34.7892,24.0828,29.436,95.247,102.418,88.076,54.3638,59.988,65.6122,78.1032,93.1358,85.6195,32.0695,34.8285,29.3105,72.6121,91.0289,81.8205,52.4801,44.1029,48.2915,67.0999,73.9695,80.8391,104.7189,134.1211,119.42,113.7789,100.2201,106.9995,48.6039,63.6101,56.107,122.1778,145.2372,133.7075,81.2706,71.3034,76.287,272.1755,140.5145,206.345,88.0057,69.3143,78.66,131.1549,148.2169,139.6859,128.0666,140.7334,134.4,40.3047,32.8033,36.554,32.1727,35.539,38.9053,133.4003,109.0867,121.2435,118.8753,146.4747,132.675
2000-03-22,39.6214,33.1989,36.4102,41.9746,46.1045,50.2344,20.6604,19.1126,19.8865,45.9048,52.2545,58.6042,152.9418,124.5882,138.765,42.0575,48.3659,35.7491,35.504,39.934,31.074,57.2493,43.4727,50.361,62.6178,48.1042,55.361,57.3068,46.3132,51.81,48.0271,51.6145,55.2019,27.6367,19.8213,23.729,99.227,40.07,69.6485,37.2215,30.0005,33.611,35.3486,24.0924,29.7205,95.697,103.6484,87.7456,54.2566,60.0535,65.8504,78.4357,92.1723,85.304,32.2005,35.2833,29.1177,72.641,92.419,82.53,52.0721,44.0919,48.082,66.5556,74.2755,81.9954,103.7232,138.6168,121.17,114.7283,99.8207,107.2745,48.4604,64.5786,56.5195,121.0993,148.3537,134.7265,81.2673,71.3377,76.3025,278.7494,124.4906,201.62,88.4731,69.9219,79.1975,130.8409,149.8841,140.3625,127.1902,142.1898,134.69,40.4677,32.7533,36.6105,32.1906,35.495,38.7994,138.1422,107.1388,122.6405,118.0154,148.3046,133.16
2000-03-23,39.8486,33.103,36.4758,42.0025,46.1295,50.2565,20.6457,19.0713,19.8585,45.4757,52.8765,60.2773,153.6269,125.6831,139.655,42.4605,48.0281,36.8929,35.9225,40.9413,30.9037,57.6305,43.7035,50.667,62.5845,49.3005,55.9425,58.3585,46.0115,52.185,47.9153,51.7145,55.5137,28.3472,19.6608,24.004,96.8357,39.2303,68.033,37.3899,30.0511,33.7205,35.8504,24.2846,30.0675,96.553,107.1562,85.9498,54.2292,60.0975,65.9658,78.6931,91.5149,85.104,32.391,35.7093,29.0727,72.0271,95.2829,83.655,51.8759,44.0071,47.9415,66.4821,74.588,82.6939,103.1224,142.0476,122.585,115.6345,99.3895,107.512,48.5341,65.6119,57.073,118.7908,153.5622,136.1765,81.1557,71.7183,76.437,282.1814,111.3586,196.77,88.698,71.016,79.857,130.876,151.7333,141.3047,105.8976,157.5334,131.7155,40.8359,32.7161,36.776,32.1527,35.4235,38.6943,141.0376,106.8544,123.946,116.4341,152.4859,134.46
2000-03-24,40.2486,33.0467,36.6477,41.885,46.2825,50.68,20.6481,19.0869,19.8675,45.7427,53.5045,61.2663,152.718,128.37,140.544,42.8385,47.3802,38.2968,36.4445,41.4785,31.4105,57.8763,44.5577,51.217,62.1224,50.9566,56.5395,58.9749,46.0951,52.535,47.4893,52.024,56.5587,29.2558,19.4142,24.335,94.7016,38.4954,66.5985,37.494,30.197,33.8455,36.2086,24.6584,30.4335,97.572,109.7622,85.3818,54.2631,60.1755,66.0879,78.4739,92.2471,85.3605,32.5815,35.9946,29.1684,72.4079,96.9341,84.671,51.796,43.918,47.857,66.5099,74.6005,82.6911,103.6443,144.1017,123.873,118.0777,98.2083,108.143,48.755,66.529,57.642,118.4349,157.2121,137.8235,80.7755,72.7175,76.7465,284.125,100.361,192.243,88.7848,72.3862,80.5855,131.2716,153.3612,142.3164,94.6121,163.4769,129.0445,41.1609,32.7411,36.951,32.2358,35.333,38.4302,142.4124,108.3116,125.362,116.3445,155.6585,136.0015
2000-03-27,40.4307,33.1146,36.7727,41.885,46.2825,50.68,20.628,19.062,19.845,46.0851,54.0575,62.0299,152.5668,130.2512,141.409,43.148,46.8155,39.4805,36.8945,42.132,31.657,58.1605,45.1985,51.6795,62.0257,52.1283,57.077,59.595,46.113,52.854,47.4347,52.2395,57.0443,30.0245,19.2895,24.657,91.5818,38.3022,64.942,37.5598,30.3872,33.9735,36.9572,24.7158,30.8365,98.197,110.3719,86.0221,54.2588,60.154,66.0492,78.4499,92.4901,85.47,32.7625,36.232,29.293,72.9151,98.1019,85.5085,51.6899,43.6181,47.654,66.1205,74.4505,82.7805,104.3028,146.4732,125.388,121.9572,96.5658,109.2615,48.6745,67.3665,58.0205,118.3997,160.0973,139.2485,80.6447,73.1493,76.897,284.7878,90.6782,187.733,88.9675,73.2035,81.0855,131.6906,154.5234,143.107,86.0273,167.0077,126.5175,41.3808,32.8712,37.126,32.2278,35.3395,38.4512,143.8464,109.5086,126.6775,116.3314,157.4616,136.8965
2000-03-28,40.4962,33.1366,36.8164,41.8929,46.2165,50.5401,20.5891,19.0379,19.8135,46.0774,54.52,62.9626,152.4272,131.0108,141.719,43.3855,46.1207,40.6503,37.2415,42.5844,31.8986,58.4127,45.5213,51.967,61.1557,54.1543,57.655,60.2082,46.1868,53.1975,47.49,52.4525,57.415,30.774,19.302,25.038,88.0461,38.7499,63.398,37.6317,30.6083,34.12,37.7934,24.7166,31.255,98.944,110.6866,87.2014,54.2588,60.154,66.0492,78.4247,92.5843,85.5045,32.9315,36.5147,29.3483,73.4025,99.0775,86.24,51.6493,43.2837,47.4665,66.1205,74.4505,82.7805,105.7864,147.2596,126.523,123.8082,96.6898,110.249,48.649,68.042,58.3455,118.6171,162.2419,140.4295,80.8617,73.3013,77.0815,284.0565,81.5395,182.798,89.0641,74.1259,81.595,132.182,155.3946,143.7883,78.2316,169.3714,123.8015,41.4628,33.1142,37.2885,32.1406,35.3925,38.6444,144.9529,110.8531,127.903,116.2056,159.4174,137.8115
2000-03-29,40.5902,33.2567,36.9234,41.8437,46.26,50.6763,20.5222,18.9738,19.748,46.2274,54.976,63.7246,152.3005,131.2775,141.789,43.398,46.11,40.686,37.5475,42.9713,32.1237,59.3854,45.5236,52.4545,61.7574,54.2586,58.008,60.713,46.364,53.5385,47.4294,52.506,57.5826,31.4016,19.4124,25.407,83.822,40.018,61.92,37.8303,30.8597,34.345,38.9827,24.6143,31.7985,99.763,111.4065,88.1195,54.2264,60.354,66.4816,78.4432,92.7158,85.5795,33.2095,37.079,29.34,73.8555,99.4625,86.659,51.1203,43.4007,47.2605,65.8844,74.3345,82.7846,107.0583,147.5877,127.323,124.44,97.933,111.1865,48.429,69.549,58.989,118.5309,165.4901,142.0105,81.3311,73.2759,77.3035,282.3711,72.6949,177.533,89.7084,74.8066,82.2575,132.6634,156.1912,144.4273,71.1293,170.9097,121.0195,41.5787,33.4103,37.4945,32.0623,35.471,38.8797,145.5668,110.8022,128.1845,116.2295,161.0035,138.6165
2000-03-30,40.9942,33.3527,37.1734,41.5761,46.541,51.5059,20.896,18.737,19.8165,46.4801,55.451,64.4219,152.6927,130.5653,141.629,43.217,45.8934,40.5406,37.835,43.1913,32.4787,60.3046,45.4484,52.8765,62.0867,54.5293,58.308,61.8878,46.2462,54.067,47.262,52.7435,58.225,32.5272,19.2868,25.907,79.0354,41.8736,60.4545,38.0013,31.1387,34.57,39.9514,24.5706,32.261,100.263,111.6208,88.9052,54.2843,60.5945,66.9047,78.4372,93.0158,85.7265,33.547,37.7112,29.3828,74.487,99.475,86.981,50.9622,43.4518,47.207,65.5965,74.1875,82.7785,108.3159,147.4501,127.883,125.789,98.547,112.168,48.6298,70.5352,59.5825,118.8407,167.5303,143.1855,81.4505,73.3195,77.385,280.3494,64.4166,172.383,91.0761,75.0889,83.0825,133.3578,156.5125,144.9351,64.4381,171.6839,118.061,41.8765,33.7435,37.81,31.9314,35.6055,39.2796,145.5632,111.1808,128.372,116.6855,162.0875,139.3865
2000-03-31,41.9959,32.9947,37.4953,41.2899,46.9005,52.5111,20.9738,18.7032,19.8385,46.6529,55.773,64.8931,153.013,129.645,141.329,43.0455,45.5322,40.5588,38.0725,43.5898,32.5552,60.6621,45.4779,53.07,62.3051,54.8929,58.599,63.3249,45.9471,54.636,46.7847,53.0025,59.2203,33.8184,19.1526,26.4855,72.3353,45.4047,58.87,38.181,31.352,34.7665,40.9767,24.5703,32.7735,100.7695,112.246,89.293,54.6485,60.826,67.0035,78.4765,92.8825,85.6795,33.8005,38.2407,29.3603,75.0833,99.4857,87.2845,50.5554,43.5396,47.0475,65.2668,74.025,82.7832,109.2834,147.7426,128.513,126.4224,98.9506,112.6865,49.1907,70.9743,60.0825,119.1363,168.8597,143.998,81.4975,73.5035,77.5005,275.5025,58.0035,166.753,91.9569,75.9961,83.9765,133.7274,157.0679,145.3976,59.4091,170.7039,115.0565,42.033,33.893,37.963,31.9025,35.699,39.4955,146.2544,111.2706,128.7625,117.2625,163.0505,140.1565
2000-04-03,42.7861,32.992,37.8891,41.0549,47.404,53.7531,21.708,18.262,19.985,46.9146,56.2635,65.6124,152.6538,128.6142,140.634,43.114,45.707,40.521,38.363,44.0232,32.7028,61.8727,45.3363,53.6045,63.0053,54.7987,58.902,64.19,46.27,55.23,46.125,53.4805,60.836,34.8388,19.2882,27.0635,60.6884,54.2576,57.473,38.4671,31.6969,35.082,41.8786,24.8184,33.3485,100.782,112.2147,89.3493,54.9835,61.3385,67.6935,78.2387,93.5833,85.911,34.1475,38.9064,29.3886,75.4683,100.0067,87.7375,50.6078,43.5182,47.063,65.4626,74.1125,82.7624,110.6202,147.7258,129.173,127.1945,100.0725,113.6335,49.7667,71.8103,60.7885,119.4512,170.9008,145.176,81.4902,74.2668,77.8785,269.5254,51.8806,160.703,92.262,77.522,84.892,134.339,157.6063,145.9726,54.2535,169.5435,111.8985,42.586,33.859,38.2225,31.9613,35.802,39.6427,146.683,111.604,129.1435,118.2118,164.7212,141.4665
2000-04-04,42.9818,33.6151,38.2984,41.6228,48.001,54.3792,22.075,18.158,20.1165,47.6816,56.6945,65.7074,152.4056,128.3724,140.389,43.32,46.1334,40.5066,38.6195,44.293,32.946,62.4538,45.9992,54.2265,63.6366,54.9794,59.308,65.1849,46.5441,55.8645,46.3688,54.068,61.7672,35.4399,19.7811,27.6105,61.4567,53.7333,57.595,38.6841,32.4549,35.5695,42.3756,25.4274,33.9015,100.5665,112.7269,88.4061,56.058,62.026,67.994,78.3144,94.5266,86.4205,34.58,39.2808,29.8792,76.0071,99.9619,87.9845,51.5614,43.0896,47.3255,66.2047,74.5125,82.8203,112.468,147.578,130.023,127.5583,101.5277,114.543,50.9707,71.8313,61.401,121.3765,171.3815,146.379,82.0474,73.9596,78.0035,262.8382,46.7078,154.773,92.7722,77.8928,85.3325,135.6199,157.6332,146.6266,49.7288,168.1712,108.95,43.1383,34.2697,38.704,32.0675,35.93,39.7925,146.6928,112.0382,129.3655,120.1971,164.7959,142.4965
2000-04-05,43.1442,33.8761,38.5102,42.2961,48.504,54.7119,22.4207,18.1253,20.273,48.52,57.104,65.688,152.4795,128.4085,140.444,43.554,46.5394,40.5686,38.8725,44.3136,33.4314,62.6568,46.7902,54.7235,64.0839,55.2011,59.6425,65.5081,47.3959,56.452,47.1725,54.687,62.2015,35.7991,20.5159,28.1575,62.0035,53.5425,57.773,38.9175,32.8405,35.879,42.6918,26.3052,34.4985,100.107,113.6098,86.6042,56.547,62.598,68.649,78.6986,94.9994,86.849,34.9705,39.6312,30.3098,77.0707,99.6353,88.353,51.5694,43.0946,47.332,66.5964,74.8375,83.0786,114.6426,146.9034,130.773,128.6713,102.2897,115.4805,52.3337,71.6183,61.976,123.4916,171.5664,147.529,82.0634,73.9556,78.0095,254.5242,42.7818,148.653,92.881,78.428,85.6545,137.1465,157.3379,147.2422,45.6706,166.2024,105.9365,43.4446,34.7134,39.079,32.383,36.064,39.745,146.7813,112.7877,129.7845,123.1911,163.9719,143.5815
2000-04-06,43.1532,34.4296,38.7914,42.8731,48.9105,54.9479,22.8527,18.0373,20.445,49.4995,57.5505,65.6015,151.6639,128.8441,140.254,43.806,46.9236,40.6884,39.082,44.4249,33.7391,63.2684,47.3976,55.333,64.995,54.946,59.9705,65.5631,48.6849,57.124,47.6799,55.3185,62.9571,36.0482,21.2168,28.6325,62.7771,53.2689,58.023,39.2213,32.9367,36.079,43.1701,27.3079,35.239,99.407,114.245,84.569,56.6761,62.8195,68.9629,79.3206,95.6214,87.471,35.2205,39.7516,30.6894,77.8711,99.4669,88.669,51.569,42.995,47.282,66.765,74.947,83.129,116.228,146.458,131.343,129.3023,103.1337,116.218,53.2285,71.7865,62.5075,126.1447,171.7013,148.923,82.3216,73.8284,78.075,243.0187,41.5373,142.278,93.2123,78.6657,85.939,137.9762,157.4691,147.7226,42.5892,162.5348,102.562,43.641,35.223,39.432,32.6583,36.183,39.7077,146.7146,113.1484,129.9315,126.3969,162.5861,144.4915
2000-04-07,43.164,34.7688,38.9664,43.3031,49.223,55.1429,23.0949,18.1391,20.617,51.0067,58.0505,65.0943,153.7516,127.6664,140.709,44.025,47.2188,40.8312,39.3755,44.4562,34.2948,63.6141,48.4079,56.011,65.5914,55.0806,60.336,65.4136,50.0404,57.727,48.0199,55.862,63.7041,36.1454,22.0076,29.0765,63.3941,53.6209,58.5075,39.5843,32.9547,36.2695,43.6715,28.4125,36.042,98.81,114.2905,83.3295,57.0584,63.1165,69.1746,80.1205,95.8345,87.9775,35.483,39.7818,31.1842,79.1967,98.9093,89.053,51.5564,43.0766,47.3165,67.1252,75.106,83.0868,117.7914,146.5546,132.173,129.5,104.723,117.1115,54.7162,71.3618,63.039,128.5615,171.9965,150.279,82.4668,73.9362,78.2015,229.6958,42.6202,136.158,93.0541,79.4299,86.242,139.0725,157.504,148.2883,40.4758,158.5022,99.489,43.6345,35.7985,39.7165,33.2712,36.3485,39.4258,146.9191,113.5439,130.2315,128.7291,161.4939,145.1115
2000-04-10,43.5519,35.0434,39.2977,43.8615,49.6665,55.4715,23.2466,18.1994,20.723,52.4635,58.666,64.8685,153.8671,127.6309,140.749,44.153,47.485,40.821,39.694,44.408,34.98,64.0735,49.5355,56.8045,65.8234,55.4486,60.636,65.5106,51.4434,58.477,48.4466,56.553,64.6594,36.0585,23.0575,29.558,64.7781,53.1119,58.945,40.0693,33.0197,36.5445,44.186,29.323,36.7545,98.213,114.6629,81.7631,58.0657,63.5855,69.1053,81.7168,95.6132,88.665,35.68,39.7584,31.6016,80.4841,98.4279,89.456,51.4398,43.3182,47.379,67.7719,75.406,83.0401,118.9864,146.2596,132.623,129.6082,106.0578,117.833,56.6592,70.7878,63.7235,131.9653,171.5927,151.779,82.4503,74.1897,78.32,215.7574,44.2086,129.983,92.6983,80.4107,86.5545,140.7805,157.021,148.9008,38.7089,153.9051,96.307,43.5094,36.5046,40.007,33.8285,36.47,39.1115,146.7835,114.0485,130.416,131.8766,160.0064,145.9415
2000-04-11,43.6325,35.8628,39.7477,44.195,50.2195,56.244,23.3291,18.3459,20.8375,54.3249,59.3505,64.3761,154.3399,127.7581,141.049,44.409,47.8644,40.9536,40.1125,44.224,36.001,64.1164,51.0556,57.586,65.9783,56.0937,61.036,65.4785,52.9065,59.1925,48.9129,57.322,65.7311,35.7381,24.3779,30.058,65.9661,52.9929,59.4795,40.3302,33.4148,36.8725,44.9301,30.2039,37.567,97.6505,115.2165,80.0845,59.432,64.126,68.82,83.4295,95.5315,89.4805,36.0395,39.4392,32.6398,82.026,97.586,89.806,51.1835,43.9625,47.573,68.0532,75.681,83.3088,121.3683,145.1677,133.268,129.3704,107.3706,118.3705,59.5522,69.4018,64.477,136.8613,170.1597,153.5105,82.5507,74.3023,78.4265,201.5208,46.7402,124.1305,92.8133,80.8767,86.845,143.7287,155.451,149.5898,36.9514,149.4826,93.217,43.3521,37.2869,40.3195,34.4326,36.6015,38.7704,146.1498,115.2012,130.6755,135.2243,158.3387,146.7815
