date,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD
2001-05-25,0.5169,-0.118,0.3989,-0.2464,1.5816,1.8281,0.7353,-0.333,0.4024,0.9228,0.0705,0.9933,0.4118,0.2376,-0.1741,0.2375,-0.0209,0.2167,0.1097,0.7863,0.896,-0.1739,0.4477,0.2738,-0.255,0.5724,0.3173,0.2306,1.9907,2.2213,-0.6612,-0.894,-1.5552,1.2434,0.221,1.4644,-0.3005,0.9754,0.6748,-0.272,0.4,0.672,0.6384,0.3664,1.0048,-0.2439,1.8374,1.5935,-0.5056,-0.0006,-0.5062,-0.4981,2.5149,2.0168,0.3315,0.8994,0.5679,0.0111,0.6852,0.6741,0.2054,0.4445,0.2391,1.5701,-0.3592,1.2109,-0.0553,0.0491,-0.0063,3.0402,-0.2311,2.8091,0.0651,1.8741,1.9392,-0.2274,1.6098,1.3824,1.1253,-0.3401,0.7853,1.1568,0.1612,1.3179,-0.3024,0.9277,0.6253,-0.0619,2.083,2.0211,0.7917,0.3701,1.1618,-0.1473,2.0175,1.8702,-0.4857,1.8428,1.3571,-0.2278,0.1797,-0.048,0.0281,0.8687,0.8968
2001-05-29,0.4894,-0.1101,0.3793,-0.3968,1.3321,1.7289,0.6772,-0.2327,0.4445,0.9262,0.0136,0.9398,0.3779,0.2983,-0.0796,0.2316,-0.0237,0.2079,0.0386,0.796,0.8346,-0.2339,0.3892,0.1553,-0.2006,0.5222,0.3216,0.0803,2.0107,2.091,-0.6163,-1.0481,-1.6645,1.2903,0.1879,1.4782,-0.2899,0.9029,0.613,-0.267,0.3381,0.6052,0.6959,0.2299,0.9258,-0.252,1.7744,1.5224,-0.4276,-0.1075,-0.5351,-0.5349,2.3811,1.8462,0.3037,0.9475,0.6438,0.0038,0.6788,0.675,0.2552,0.4543,0.1992,1.4678,-0.4093,1.0584,-0.1239,0.0181,-0.1058,2.928,-0.4489,2.4791,-0.1353,1.8403,1.705,-0.3524,1.5217,1.1693,1.0366,-0.3549,0.6817,1.1332,-0.0942,1.039,-0.2407,0.8676,0.6268,-0.2597,2.0181,1.7583,0.8374,0.183,1.0204,-0.165,1.9762,1.8113,-0.6208,1.6876,1.0667,-0.3072,0.103,-0.2042,-0.1229,0.838,0.7152
2001-05-30,0.4466,-0.1709,0.2758,-0.5441,1.0488,1.5928,0.629,-0.1925,0.4365,0.9053,-0.0836,0.8217,0.2496,0.2323,-0.0173,0.2103,-0.0851,0.1252,-0.0689,0.7788,0.7099,-0.2463,0.3277,0.0814,-0.1946,0.4735,0.2789,-0.1418,1.9753,1.8335,-0.4557,-1.1621,-1.6178,1.3341,0.1749,1.5089,-0.2935,0.8295,0.536,-0.2453,0.2986,0.5439,0.7041,0.0328,0.7369,-0.3334,1.691,1.3576,-0.4262,-0.2141,-0.6402,-0.7048,2.2049,1.5001,0.2607,0.9697,0.709,-0.0518,0.6103,0.6621,0.2882,0.4202,0.132,1.3542,-0.4544,0.8998,-0.2403,-0.042,-0.2823,2.7391,-0.7558,1.9833,-0.3057,1.7639,1.4582,-0.4676,1.4048,0.9372,0.9649,-0.2868,0.6782,1.0413,-0.3676,0.6737,-0.1788,0.8228,0.644,-0.5034,1.8922,1.3888,0.8263,-0.0447,0.7815,-0.2964,1.9021,1.6057,-0.719,1.5078,0.7888,-0.4496,-0.0094,-0.459,-0.2276,0.7811,0.5535
2001-05-31,0.4004,-0.1849,0.2155,-0.6371,0.7965,1.4336,0.5918,-0.149,0.4428,0.8757,-0.1184,0.7574,0.1875,0.2171,0.0296,0.1927,-0.0706,0.122,-0.1499,0.7413,0.5913,-0.2262,0.2711,0.0449,-0.1307,0.4409,0.3102,-0.1888,1.9281,1.7393,-0.1751,-1.2058,-1.3809,1.3752,0.1645,1.5397,-0.2962,0.7555,0.4592,-0.2435,0.2395,0.483,0.6809,-0.0925,0.5884,-0.383,1.5953,1.2123,-0.4195,-0.3189,-0.7384,-0.7179,2.0255,1.3076,0.1874,0.9433,0.7559,-0.0568,0.5911,0.6479,0.3006,0.3504,0.0498,1.234,-0.4807,0.7533,-0.2742,-0.1105,-0.3847,2.4921,-0.9877,1.5044,-0.4572,1.6496,1.1924,-0.5293,1.2725,0.7431,0.9036,-0.2455,0.6581,0.9138,-0.51,0.4038,-0.1248,0.7917,0.6669,-0.6023,1.7417,1.1393,0.7822,-0.176,0.6062,-0.3321,1.8191,1.487,-0.7668,1.3161,0.5493,-0.5044,-0.1355,-0.6399,-0.298,0.7066,0.4087
2001-06-01,0.3696,-0.1232,0.2464,-0.677,0.5874,1.2643,0.5597,-0.1282,0.4315,0.849,-0.1068,0.7422,0.134,0.1971,0.0631,0.1618,-0.1234,0.0384,-0.1933,0.693,0.4997,-0.2061,0.2196,0.0134,-0.0948,0.4172,0.3223,-0.2349,1.8694,1.6345,-0.0301,-1.2133,-1.2434,1.3931,0.0718,1.4649,-0.3359,0.6715,0.3356,-0.2391,0.1841,0.4232,0.6412,-0.159,0.4822,-0.3345,1.5116,1.1771,-0.3132,-0.3972,-0.7104,-0.6558,1.8615,1.2057,0.0884,0.8664,0.778,-0.0788,0.5494,0.6282,0.3054,0.3244,0.019,1.1299,-0.4163,0.7137,-0.1696,-0.1529,-0.3225,2.2335,-1.0344,1.1991,-0.5452,1.5133,0.9681,-0.5519,1.1345,0.5826,0.853,-0.2022,0.6508,0.7897,-0.4966,0.2931,-0.0705,0.774,0.7035,-0.604,1.5907,0.9867,0.7116,-0.2824,0.4292,-0.3097,1.7417,1.432,-0.6339,1.1576,0.5238,-0.451,-0.2483,-0.6993,-0.3163,0.6275,0.3112
2001-06-04,0.3507,-0.0757,0.2749,-0.6544,0.4464,1.1007,0.5296,-0.1206,0.409,0.8313,-0.0711,0.7601,0.1152,0.2071,0.0919,0.1238,-0.1521,-0.0284,-0.223,0.6372,0.4142,-0.2313,0.1617,-0.0696,-0.0291,0.4099,0.3808,-0.1951,1.8206,1.6254,0.0773,-1.194,-1.1167,1.3951,0.008,1.4032,-0.3435,0.5856,0.2421,-0.1856,0.1913,0.3768,0.5892,-0.2078,0.3815,-0.2723,1.4435,1.1712,-0.2189,-0.4519,-0.6708,-0.5612,1.7212,1.16,-0.016,0.758,0.774,-0.0559,0.5583,0.6142,0.3005,0.2812,-0.0194,1.0724,-0.2303,0.8421,-0.0701,-0.1704,-0.2406,1.988,-0.982,1.006,-0.5383,1.3787,0.8404,-0.5187,1.0048,0.486,0.8399,-0.0523,0.7876,0.6688,-0.4834,0.1854,0.0655,0.7904,0.8559,-0.5495,1.4533,0.9037,0.6298,-0.3274,0.3024,-0.2359,1.6827,1.4469,-0.4622,1.0421,0.5799,-0.4064,-0.3499,-0.7563,-0.294,0.554,0.26
2001-06-05,0.3477,-0.012,0.3357,-0.6096,0.3388,0.9484,0.4957,-0.1354,0.3604,0.8227,-0.0341,0.7887,0.1252,0.2484,0.1232,0.0887,-0.1403,-0.0516,-0.253,0.574,0.321,-0.2167,0.1076,-0.1092,0.0163,0.414,0.4303,-0.1408,1.7854,1.6445,0.1744,-1.1504,-0.976,1.3995,0.0175,1.417,-0.305,0.5093,0.2043,-0.1789,0.1532,0.3321,0.5352,-0.2162,0.319,-0.1161,1.4145,1.2985,-0.0797,-0.4719,-0.5516,-0.3925,1.6231,1.2306,-0.0762,0.6788,0.7549,-0.1074,0.48,0.5874,0.29,0.2481,-0.0419,1.078,0.0225,1.1005,0.037,-0.1612,-0.1242,1.8122,-0.7033,1.1089,-0.496,1.2547,0.7587,-0.4972,0.8805,0.3833,0.8606,0.0827,0.9433,0.5871,-0.327,0.2601,0.119,0.8201,0.9391,-0.4041,1.3522,0.9481,0.5833,-0.1858,0.3975,-0.1856,1.6363,1.4508,-0.2824,0.9715,0.6891,-0.336,-0.4339,-0.7699,-0.2786,0.4844,0.2058
2001-06-06,0.3505,0.0114,0.3619,-0.5582,0.2506,0.8088,0.447,-0.195,0.252,0.8073,-0.0619,0.7454,0.0383,0.1711,0.1328,0.0475,-0.1647,-0.1172,-0.2478,0.512,0.2643,-0.2323,0.0495,-0.1828,-0.0281,0.407,0.3788,-0.2676,1.7185,1.4509,0.3183,-1.0708,-0.7525,1.3943,-0.0209,1.3734,-0.2319,0.4514,0.2195,-0.1748,0.1136,0.2884,0.4811,-0.2163,0.2648,-0.0403,1.4045,1.3642,-0.0721,-0.4899,-0.562,-0.2746,1.5544,1.2798,-0.0983,0.6321,0.7304,-0.2434,0.2831,0.5265,0.262,0.1499,-0.1121,1.1349,0.2274,1.3623,0.1094,-0.1338,-0.0244,1.6936,-0.4744,1.2191,-0.5085,1.1276,0.6191,-0.493,0.7572,0.2642,0.8651,0.0179,0.883,0.5269,-0.2408,0.2861,0.0405,0.8303,0.8708,-0.3743,1.2587,0.8843,0.5477,-0.1425,0.4052,-0.2384,1.5767,1.3384,-0.2167,0.9173,0.7006,-0.2838,-0.5048,-0.7886,-0.3047,0.4082,0.1036
2001-06-07,0.3586,0.0324,0.391,-0.5098,0.1715,0.6814,0.3668,-0.3207,0.0461,0.7795,-0.1109,0.6687,0.0151,0.1517,0.1366,0.003,-0.1781,-0.1751,-0.2011,0.4618,0.2607,-0.2079,-0.0025,-0.2104,-0.1304,0.3744,0.244,-0.3033,1.6426,1.3393,0.362,-0.9803,-0.6183,1.3746,-0.0789,1.2956,-0.162,0.4109,0.2489,-0.1082,0.1532,0.2614,0.4437,-0.1495,0.2943,0.0808,1.4247,1.5055,-0.0041,-0.4909,-0.4951,-0.1877,1.5075,1.3198,-0.1015,0.6035,0.705,-0.3967,0.0307,0.4273,0.2138,0.0211,-0.1927,1.2183,0.3336,1.5519,0.2345,-0.0752,0.1593,1.6092,-0.3375,1.2717,-0.4234,1.0217,0.5983,-0.4613,0.6419,0.1806,0.8537,-0.0455,0.8082,0.5016,-0.1011,0.4005,-0.0279,0.8233,0.7954,-0.3156,1.1798,0.8641,0.5364,-0.0452,0.4912,-0.2523,1.5137,1.2614,-0.2013,0.867,0.6657,-0.1722,-0.5479,-0.7201,-0.3547,0.3196,-0.0352
2001-06-08,0.3603,0.0068,0.3672,-0.602,-0.0711,0.5309,0.2665,-0.4013,-0.1349,0.7362,-0.1735,0.5627,-0.0468,0.0781,0.1249,-0.0455,-0.1938,-0.2393,-0.1847,0.4156,0.2309,-0.1869,-0.0492,-0.2361,-0.1782,0.3298,0.1516,-0.4397,1.5327,1.093,0.4081,-0.8783,-0.4703,1.3416,-0.132,1.2096,-0.1543,0.3723,0.218,-0.0785,0.1632,0.2417,0.4063,-0.1497,0.2566,0.1082,1.4517,1.5599,0.0055,-0.4896,-0.4841,-0.2456,1.4461,1.2005,-0.1327,0.5391,0.6718,-0.5651,-0.2791,0.2861,0.1531,-0.0897,-0.2428,1.2936,0.3014,1.595,0.2714,-0.0074,0.264,1.5287,-0.322,1.2066,-0.3515,0.9339,0.5824,-0.4722,0.5239,0.0516,0.8344,-0.0773,0.7571,0.4769,-0.0989,0.378,-0.0494,0.8109,0.7615,-0.3496,1.0924,0.7428,0.5185,-0.0716,0.4469,-0.303,1.4379,1.1349,-0.2566,0.8028,0.5462,-0.1099,-0.5754,-0.6853,-0.3813,0.2242,-0.157
2001-06-11,0.345,-0.0614,0.2836,-0.7134,-0.3609,0.3525,0.162,-0.418,-0.256,0.6748,-0.2455,0.4293,-0.1315,-0.0395,0.092,-0.0819,-0.1459,-0.2278,-0.1902,0.3681,0.1779,-0.2139,-0.1027,-0.3165,-0.1821,0.2843,0.1021,-0.5755,1.3888,0.8134,0.3266,-0.7967,-0.4701,1.3013,-0.161,1.1404,-0.1404,0.3372,0.1968,-0.0835,0.1373,0.2209,0.363,-0.1732,0.1898,0.0382,1.4612,1.4994,-0.1101,-0.5171,-0.6271,-0.2695,1.3787,1.1093,-0.1221,0.5192,0.6413,-0.645,-0.5202,0.1248,0.0863,-0.181,-0.2673,1.3474,0.2153,1.5627,0.2586,0.0573,0.3159,1.4714,-0.229,1.2424,-0.3009,0.8586,0.5577,-0.5063,0.3973,-0.109,0.8141,-0.081,0.7331,0.432,-0.1797,0.2523,-0.0,0.8109,0.8109,-0.42,0.9874,0.5674,0.4945,-0.0962,0.3983,-0.394,1.3394,0.9454,-0.2909,0.7301,0.4392,-0.1416,-0.6107,-0.7523,-0.3532,0.1359,-0.2172
2001-06-12,0.3167,-0.113,0.2038,-0.8627,-0.7258,0.1369,0.0693,-0.3709,-0.3017,0.6035,-0.2851,0.3184,-0.1466,-0.0913,0.0553,-0.111,-0.1163,-0.2274,-0.1883,0.321,0.1327,-0.1969,-0.1519,-0.3488,-0.1432,0.2485,0.1053,-0.6469,1.2271,0.5803,0.2714,-0.7288,-0.4575,1.2618,-0.1583,1.1034,-0.0539,0.3237,0.2698,-0.0958,0.1011,0.1969,0.3283,-0.1387,0.1896,-0.0236,1.4553,1.4317,-0.149,-0.5543,-0.7033,-0.168,1.3367,1.1687,-0.1213,0.4897,0.611,-0.7058,-0.7574,-0.0516,0.0186,-0.2521,-0.2707,1.3882,0.1633,1.5515,0.2237,0.1132,0.3369,1.4267,-0.1791,1.2475,-0.237,0.7994,0.5623,-0.4173,0.293,-0.1244,0.7992,-0.0597,0.7395,0.3718,-0.2408,0.1309,0.0293,0.8182,0.8475,-0.4638,0.8714,0.4076,0.4665,-0.1117,0.3549,-0.4132,1.2361,0.8229,-0.2266,0.6735,0.4469,-0.1312,-0.6435,-0.7747,-0.2934,0.0626,-0.2308
2001-06-13,0.2826,-0.1365,0.1461,-0.9895,-1.1,-0.1105,-0.032,-0.405,-0.4369,0.5206,-0.3318,0.1887,-0.1745,-0.1627,0.0117,-0.1339,-0.0914,-0.2252,-0.2242,0.2649,0.0408,-0.2014,-0.2023,-0.4037,-0.1613,0.2081,0.0468,-0.6791,1.0574,0.3782,0.2802,-0.6588,-0.3786,1.2331,-0.1145,1.1186,-0.035,0.315,0.28,-0.1175,0.0501,0.1676,0.2918,-0.146,0.1458,-0.1631,1.4146,1.2515,-0.1274,-0.5862,-0.7135,-0.1142,1.3082,1.194,-0.1078,0.4762,0.584,-0.6809,-0.9028,-0.2219,-0.0471,-0.3097,-0.2627,0.6005,-3.151,-2.5505,0.1208,0.1434,0.2643,1.3775,-0.1968,1.1807,-0.2301,0.7418,0.5117,-0.4011,0.1927,-0.2084,0.7843,-0.0594,0.7249,0.2843,-0.3496,-0.0653,0.0042,0.8193,0.8234,-0.5451,0.7351,0.19,0.4151,-0.2059,0.2091,-0.4008,1.1359,0.7351,-0.1946,0.6248,0.4302,-0.1017,-0.669,-0.7707,-0.259,-0.0021,-0.2611
2001-06-14,0.2225,-0.2405,-0.018,-1.3454,-1.7922,-0.4469,-0.1458,-0.4552,-0.601,0.413,-0.4301,-0.0171,-0.2531,-0.3046,-0.0515,-0.1564,-0.0901,-0.2465,-0.2973,0.1906,-0.1067,-0.2333,-0.2606,-0.4939,-0.1821,0.1626,-0.0195,-0.875,0.8386,-0.0364,0.3141,-0.5803,-0.2661,1.2194,-0.0547,1.1648,-0.0299,0.3075,0.2776,-0.0888,0.0566,0.1454,0.257,-0.1392,0.1178,-0.369,1.3223,0.9533,-0.0526,-0.5993,-0.652,-0.1629,1.2675,1.1045,-0.1016,0.457,0.5586,-0.6467,-1.0303,-0.3835,-0.1212,-0.4176,-0.2964,-0.6635,-5.0558,-5.7193,-0.0438,0.1325,0.0886,1.3123,-0.2605,1.0518,-0.2843,0.6708,0.3864,-0.3071,0.1159,-0.1912,0.7505,-0.1354,0.6151,0.1471,-0.5489,-0.4018,-0.108,0.7923,0.6843,-0.7529,0.5469,-0.206,0.3301,-0.3397,-0.0096,-0.3728,1.0427,0.6699,-0.2932,0.5515,0.2584,-0.1095,-0.6963,-0.8058,-0.3355,-0.086,-0.4215
2001-06-15,0.1487,-0.2951,-0.1464,-1.3917,-2.1865,-0.7948,-0.2723,-0.5061,-0.7785,0.3058,-0.4289,-0.1231,-0.2758,-0.3963,-0.1205,-0.1995,-0.1725,-0.3721,-0.3396,0.1057,-0.2338,-0.3248,-0.3418,-0.6666,-0.2446,0.1015,-0.1431,-1.1096,0.5612,-0.5484,0.2578,-0.5158,-0.258,1.2171,-0.0095,1.2076,-0.1722,0.2645,0.0923,-0.107,0.0116,0.1186,0.2159,-0.1645,0.0515,-0.547,1.1856,0.6385,-0.0072,-0.6011,-0.6083,-0.1901,1.2199,1.0298,-0.1798,0.3338,0.5136,-0.5062,-1.0163,-0.5101,-0.2085,-0.5579,-0.3494,-2.1401,-5.9066,-8.0467,-0.1415,0.0971,-0.0444,1.2033,-0.436,0.7674,-0.3485,0.5836,0.2352,-0.2364,0.0568,-0.1796,0.7056,-0.1796,0.526,-0.0089,-0.624,-0.6329,-0.1141,0.7638,0.6497,-0.855,0.3331,-0.5219,0.2106,-0.4783,-0.2677,-0.3478,0.9558,0.608,-0.3006,0.4764,0.1758,-0.0665,-0.713,-0.7795,-0.418,-0.1905,-0.6086
2001-06-18,0.0629,-0.3433,-0.2804,-1.2576,-2.3668,-1.1092,-0.4238,-0.6061,-1.0299,0.2115,-0.3772,-0.1657,-0.293,-0.4868,-0.1937,-0.2616,-0.2484,-0.5101,-0.3919,0.0077,-0.3842,-0.3384,-0.4264,-0.7648,-0.2884,0.0294,-0.259,-1.0082,0.3091,-0.6991,0.2941,-0.4423,-0.1482,1.2204,0.0134,1.2338,-0.2834,0.1936,-0.0898,-0.0763,0.0232,0.0995,0.1709,-0.18,-0.0091,-0.7135,1.0072,0.2937,0.0591,-0.5863,-0.5272,-0.1254,1.1886,1.0632,-0.235,0.2199,0.4549,-0.424,-1.0401,-0.6161,-0.3069,-0.7006,-0.3937,-3.6679,-6.1113,-9.7792,-0.2045,0.046,-0.1585,1.0805,-0.4913,0.5892,-0.3693,0.4913,0.122,-0.1681,0.0148,-0.1533,0.6482,-0.2298,0.4184,-0.1776,-0.6747,-0.8523,-0.1821,0.7183,0.5362,-0.9156,0.1042,-0.8113,0.0727,-0.5516,-0.4789,-0.3028,0.8801,0.5773,-0.2536,0.413,0.1593,-0.0366,-0.7221,-0.7588,-0.4717,-0.3084,-0.7801
2001-06-19,-0.0319,-0.3791,-0.411,-1.1932,-2.6007,-1.4075,-0.5853,-0.6458,-1.2311,0.1451,-0.2657,-0.1206,-0.332,-0.6088,-0.2768,-0.3213,-0.2385,-0.5597,-0.4158,-0.0962,-0.512,-0.3036,-0.5023,-0.8059,-0.3067,-0.0473,-0.354,-1.09,0.0367,-1.0533,0.2819,-0.3718,-0.0899,1.2199,-0.002,1.2179,-0.3235,0.1127,-0.2108,-0.0042,0.0943,0.0985,0.1542,-0.067,0.0871,-0.7615,0.8168,0.0553,0.1252,-0.555,-0.4298,-0.2039,1.1376,0.9337,-0.2805,0.1043,0.3848,-0.3312,-1.0301,-0.6989,-0.4067,-0.806,-0.3993,-5.1194,-5.806,-10.9254,-0.2898,-0.0265,-0.3162,0.9621,-0.4737,0.4884,-0.3362,0.4073,0.071,-0.1249,-0.0164,-0.1413,0.5823,-0.2635,0.3188,-0.3483,-0.6829,-1.0312,-0.2344,0.6597,0.4252,-0.8745,-0.1144,-0.9889,-0.0674,-0.5603,-0.6278,-0.3031,0.8043,0.5012,-0.4112,0.3102,-0.1011,-0.0183,-0.7267,-0.745,-0.4714,-0.4263,-0.8976
2001-06-20,-0.1232,-0.3654,-0.4886,-1.1707,-2.8708,-1.7002,-0.7129,-0.5103,-1.2232,0.0977,-0.1896,-0.0919,-0.2772,-0.6232,-0.346,-0.3822,-0.2436,-0.6258,-0.3825,-0.1918,-0.5744,-0.2014,-0.5526,-0.754,-0.2609,-0.1125,-0.3734,-1.1195,-0.2432,-1.3627,0.312,-0.2938,0.0181,1.2218,0.0073,1.2291,-0.3237,0.0318,-0.2919,0.0723,0.1889,0.1166,0.1459,-0.033,0.1129,-0.6257,0.6604,0.0347,0.169,-0.5128,-0.3438,-0.3677,1.0457,0.678,-0.2965,0.0141,0.3106,-0.1816,-0.9259,-0.7443,-0.4984,-0.865,-0.3666,-6.4301,-5.2426,-11.6726,-0.2755,-0.0953,-0.3708,0.8225,-0.5583,0.2642,-0.3175,0.3279,0.0103,0.0301,-0.0089,0.0212,0.5031,-0.3169,0.1862,-0.4954,-0.5884,-1.0838,-0.3267,0.578,0.2512,-0.7637,-0.3053,-1.069,-0.2052,-0.5511,-0.7564,-0.192,0.7563,0.5642,-0.5353,0.1763,-0.359,0.0952,-0.7029,-0.6077,-0.3902,-0.5238,-0.9141
2001-06-21,-0.2105,-0.3493,-0.5598,-1.0982,-3.0729,-1.9747,-0.7924,-0.3181,-1.1105,0.1108,0.0523,0.163,-0.243,-0.6498,-0.4068,-0.4503,-0.2727,-0.723,-0.2856,-0.2632,-0.5489,-0.0802,-0.5727,-0.6528,-0.1881,-0.1595,-0.3476,-1.0771,-0.5125,-1.5896,0.4295,-0.1865,0.243,1.2191,-0.0105,1.2087,-0.32,-0.0482,-0.3682,0.139,0.2903,0.1513,0.1675,0.0863,0.2538,-0.4864,0.5388,0.0524,0.1801,-0.4677,-0.2876,-0.6074,0.8938,0.2864,-0.2671,-0.0232,0.2439,0.0241,-0.7141,-0.7383,-0.5844,-0.9286,-0.3441,-7.5785,-4.5936,-12.1721,-0.2653,-0.1617,-0.4269,0.6673,-0.6208,0.0465,-0.1939,0.2794,0.0855,0.1564,0.0302,0.1867,0.4293,-0.2949,0.1344,-0.6096,-0.4568,-1.0664,-0.4372,0.4687,0.0315,-0.562,-0.4458,-1.0078,-0.3134,-0.4329,-0.7464,-0.0879,0.7343,0.6463,-0.801,-0.0239,-0.825,0.2201,-0.6479,-0.4278,-0.2542,-0.5874,-0.8415
2001-06-22,-0.2943,-0.3349,-0.6292,-0.9867,-3.2081,-2.2214,-0.8379,-0.182,-1.0199,0.1584,0.1905,0.3489,-0.223,-0.6855,-0.4625,-0.5263,-0.3038,-0.8301,-0.2656,-0.3296,-0.5952,-0.0248,-0.5789,-0.6036,-0.1726,-0.2027,-0.3753,-1.036,-0.7715,-1.8075,0.5212,-0.0561,0.4651,1.2066,-0.05,1.1566,-0.241,-0.1085,-0.3495,0.0393,0.2005,0.1611,0.2225,0.2202,0.4427,-0.443,0.428,-0.0149,-0.2437,-0.5287,-0.7724,-0.702,0.7183,0.0163,-0.27,-0.0937,0.1764,0.082,-0.6358,-0.7178,-0.6729,-1.0268,-0.3539,-8.5578,-3.9172,-12.475,-0.2282,-0.2187,-0.4469,0.5132,-0.6163,-0.1031,-0.1132,0.2511,0.1379,0.2661,0.0967,0.3628,0.3699,-0.2377,0.1322,-0.6974,-0.3512,-1.0486,-0.4061,0.3672,-0.0389,-0.4595,-0.5607,-1.0202,-0.3993,-0.3435,-0.7428,-0.1103,0.7067,0.5964,-0.9733,-0.2672,-1.2405,0.2781,-0.5784,-0.3003,-0.1279,-0.6193,-0.7472
2001-06-25,-0.3803,-0.3439,-0.7242,-0.9087,-3.3573,-2.4486,-0.8476,-0.0387,-0.8863,0.2113,0.2115,0.4228,-0.1633,-0.6666,-0.5034,-0.6043,-0.3121,-0.9164,-0.2489,-0.3919,-0.6408,-0.046,-0.5904,-0.6364,-0.1999,-0.2527,-0.4526,-0.9431,-1.0073,-1.9504,0.6234,0.0997,0.7231,1.1754,-0.1247,1.0507,-0.2086,-0.1606,-0.3692,-0.0758,0.0664,0.1422,0.2864,0.2554,0.5418,-0.3951,0.3293,-0.0659,-0.511,-0.6564,-1.1674,-0.8013,0.518,-0.2833,-0.2798,-0.1734,0.1064,0.1154,-0.5736,-0.6889,-0.7449,-1.033,-0.2881,-9.3728,-3.2603,-12.6331,-0.1227,-0.2494,-0.3721,0.3633,-0.5999,-0.2366,-0.1682,0.209,0.0409,0.2172,0.151,0.3682,0.3155,-0.2177,0.0978,-0.7607,-0.2532,-1.0139,-0.3552,0.2784,-0.0769,-0.4426,-0.6713,-1.114,-0.45,-0.2026,-0.6526,-0.2526,0.6435,0.3909,-1.0303,-0.5248,-1.5551,0.4155,-0.4745,-0.059,-0.0919,-0.6423,-0.7342
2001-06-26,-0.4607,-0.3217,-0.7824,-0.7516,-3.3881,-2.6365,-0.8523,-0.0189,-0.8712,0.2578,0.1861,0.4439,-0.135,-0.6721,-0.5371,-0.6664,-0.2483,-0.9146,-0.269,-0.4591,-0.7281,-0.0452,-0.6017,-0.6468,-0.1276,-0.2846,-0.4122,-0.8231,-1.2131,-2.0362,0.6194,0.2546,0.8739,1.1467,-0.1151,1.0316,-0.1082,-0.1877,-0.2958,-0.1331,-0.0242,0.1089,0.3318,0.1817,0.5136,-0.2651,0.263,-0.0022,-0.7274,-0.8383,-1.5656,-0.8709,0.3003,-0.5706,-0.2888,-0.2545,0.0342,0.0651,-0.6076,-0.6727,-0.7954,-0.9974,-0.202,-10.0287,-2.6234,-12.6521,-0.023,-0.2551,-0.2781,0.2291,-0.5366,-0.3075,-0.3137,0.1306,-0.1831,0.0806,0.1712,0.2518,0.267,-0.194,0.0729,-0.8012,-0.162,-0.9632,-0.3232,0.1975,-0.1257,-0.4091,-0.7736,-1.1828,-0.4827,-0.1309,-0.6136,-0.2994,0.5687,0.2694,-1.0034,-0.7757,-1.7791,0.4689,-0.3573,0.1116,-0.1148,-0.671,-0.7858
2001-06-27,-0.5284,-0.2708,-0.7992,-0.5386,-3.3097,-2.7711,-0.8487,0.0144,-0.8343,0.2901,0.1294,0.4195,-0.1092,-0.6736,-0.5644,-0.7143,-0.1917,-0.906,-0.2697,-0.5266,-0.7963,-0.0751,-0.6204,-0.6955,-0.1177,-0.314,-0.4317,-0.7084,-1.3901,-2.0985,0.6555,0.4184,1.0739,1.1196,-0.1083,1.0112,-0.0672,-0.2045,-0.2717,-0.2039,-0.146,0.0579,0.3611,0.1172,0.4784,-0.1083,0.2359,0.1276,-0.8543,-1.0518,-1.9061,-0.9163,0.0712,-0.8451,-0.2815,-0.3176,-0.0361,-0.0052,-0.6792,-0.674,-0.8243,-0.9397,-0.1155,-10.5341,-2.0215,-12.5556,0.0226,-0.2495,-0.2268,0.1191,-0.4402,-0.3212,-0.4089,0.0284,-0.3805,-0.0446,0.16,0.1155,0.2027,-0.257,-0.0543,-0.819,-0.0712,-0.8902,-0.4986,0.0729,-0.4257,-0.366,-0.8651,-1.2311,-0.5028,-0.0804,-0.5832,-0.3762,0.4747,0.0985,-0.8835,-0.9965,-1.8801,0.4548,-0.2436,0.2113,-0.1649,-0.7122,-0.8771
