Date,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1993-04-22,3494900,39418400,3819600,16279200,52808400,2004800,5244400,14373600,14842200,8602400,221980800,5128400,9444800,7834200,566400,2254400,5651400,79872000,8694400,25190400,3172800,243200,5366400,4636800,789800,8072600,3313000,7482600,1058800,852500,10127400,377000,9730800,3447400,1212300
1993-04-23,9568200,33535600,1398200,10925600,44276400,2926400,6419600,14682000,6754800,8626400,310691200,5922800,5913200,5907300,6716400,1710000,4028600,89296000,8992000,13722000,3076400,178000,5523200,902400,636500,5896200,2899000,3159600,941600,802600,4743900,298000,8371800,2794800,976200
1993-04-26,6504800,25701200,1627200,4387200,64735200,1740000,7634400,10328400,8460900,8000800,371200000,4707200,5545200,7616100,3928400,1174400,4268600,65376000,6748800,10568400,2166000,348800,7196800,936000,820400,7097200,2244600,2436000,935200,767000,11624700,589600,7784100,3246400,1050000
1993-04-27,5150600,32418400,1684600,3274400,97128000,3100800,5003200,13089600,12510900,5892000,268764800,674400,5495200,5255400,4928400,873600,8839600,58208000,5824000,29781600,3560000,266800,8310400,1227200,922100,5166800,7420300,1920900,911600,647100,9803300,699000,9645300,4101700,760700
1993-04-28,2126600,40810000,1416200,2240800,65253600,5755600,4148400,13441200,6110400,12906400,123785600,5703200,4962400,3144900,4841600,595600,6685600,55372800,14668800,17356800,3821200,290400,3960000,1048000,1007000,4633000,2790100,1569300,1107600,472000,6870200,299500,8876700,3203700,971000
1993-04-29,4581400,20610800,1349200,8115200,41976000,2322800,3158800,14070000,4111500,6292400,94774400,4112400,3701600,1850400,2230800,471600,2758600,49660800,13788800,9859200,2100000,334000,2849600,763200,1061200,4272200,2543100,1061700,1070000,694300,9294200,243600,15716400,2826100,590500
1993-04-30,3897200,33084800,1256400,4747200,89344800,2319200,4287600,10664400,4018800,5326400,92723200,6404000,4988400,2343600,3033200,716400,4742600,46825600,13961600,11583600,2864400,118800,3688000,1295200,1557000,5142400,3633000,1071900,1037600,480300,7606500,195600,9316800,1783800,829000
1993-05-03,2343300,16296000,1238400,4530400,71434800,2410800,4358000,9666000,3222000,5288400,69446400,8130400,3405200,2199300,2319600,1115200,7063200,38096000,13769600,18285600,2336000,281200,5843200,1084800,872900,9119400,4688000,1335900,1454800,1081200,4703400,253900,9169500,729400,445900
1993-05-04,3199400,42705600,2004200,2713600,93103200,1642800,4636400,11870400,7181100,5492800,138217600,5400400,3987600,2719200,2961600,1068000,6390400,49664000,12643200,15837600,1943600,189600,4016000,1397600,876300,7781800,3844100,1820100,993600,1253400,10987000,322400,8628000,1358300,484400
1993-05-05,4245500,63266000,2541600,1577600,122274000,2917600,4614800,24786000,5935800,5412000,107324800,4637200,5770800,5046300,2102400,770800,5738600,51868800,11910400,15738000,1550400,350000,14499200,2748800,1002800,8424600,7041000,988200,862400,1310900,12278300,279000,12087000,809800,1013300
